# gene	views	view_delta	view_rank	view_rank_delta
CCDC85B	0	0	9770	-657
ZDHHC17	0	-2	9771	4180
SLC30A3	0	-2	9772	4180
HSPA13	0	0	9773	-655
SYT4	0	-1	9774	2205
FZD8	0	0	9775	-655
H2AC17	0	0	9776	-655
SLC30A4	0	0	9777	-657
HIRIP3	0	-1	9778	2208
ATF7	0	0	9779	-656
GLIPR1	0	0	9780	-656
TUBA1A	0	-2	9781	4185
CUL2	0	-4	9782	6232
ZBTB20	0	-3	9783	5407
TMEM251	0	-6	9784	7176
DPM1	0	-1	9785	2212
STX12	0	-1	9786	2210
CDKL1	0	-2	9787	4187
KLC2	0	0	9788	-658
MARCHF7	0	-1	9789	2211
C12orf43	0	0	9790	-657
OR2F1	0	-1	9791	2212
RABGAP1	0	0	9792	-657
BANF1	0	0	9793	-657
LDOC1	0	-3	9794	5417
KCNE5	0	0	9795	-656
FBXO2	0	-6	9796	7187
PITPNC1	0	0	9797	-655
OR1C1	0	-1	9798	2218
SNHG1	0	0	9799	-654
TMEFF2	0	-2	9800	4197
FBXL4	0	0	9801	-653
CBLC	0	-1	9802	2220
PRKD3	0	-2	9803	4198
INTS1	0	0	9804	-653
FBXW2	0	0	9805	-654
PAPOLG	0	-1	9806	2223
SGK3	0	-1	9807	2223
SH3BP4	0	0	9808	-653
SSBP2	0	0	9809	-653
OR1J4	0	-1	9810	2223
PLA2G15	0	-2	9811	4205
SPAG8	0	0	9812	-652
OR2B6	0	-1	9813	2224
METTL4	0	0	9814	-651
FBXW4P1	0	0	9815	-651
POLA2	0	0	9816	-651
LIN7A	0	-1	9817	2225
PCDH20	0	0	9818	-650
DPM2	0	-1	9819	2223
PLXNB2	0	-1	9820	2222
ZNF3	0	-1	9821	2222
PRKAB1	0	-2	9822	4214
SIK3	0	-1	9823	2223
ZNF7	0	-2	9824	4215
PRH1	0	-1	9825	2224
YWHAG	0	-4	9826	6271
EPN1	0	-3	9827	5443
CNOT7	0	0	9828	-644
PSMC3IP	0	-1	9829	2225
ZBTB14	0	0	9830	-643
PRH2	0	-1	9831	2226
GNL2	0	0	9832	-642
FRAT2	0	-1	9833	2226
PYCR2	0	0	9834	-641
ANAPC2	0	-1	9835	2226
GMEB1	0	-2	9836	4226
PTGES3	0	0	9837	-640
ZNF2	0	0	9838	-640
NCAPH	0	-2	9839	4228
TRA2A	0	0	9840	-639
STAG3	0	-2	9841	4229
MYLPF	0	-1	9842	2230
CCT6B	0	0	9843	-637
PRKACG	0	-1	9844	2231
NUDC	0	-2	9845	4230
EXOSC2	0	-1	9846	2231
PRB3	0	-2	9847	4230
PRIM2	0	-4	9848	6290
WNT8A	0	-2	9849	4231
CLDN16	0	-1	9850	2234
PRCC	0	-1	9851	2234
CERS1	0	0	9852	-632
AP4B1	0	0	9853	-633
WNT7A	0	-3	9854	5464
GPR171	0	0	9855	-632
ZNF8	0	-1	9856	2236
FAM216A	0	0	9857	-632
POLD3	0	0	9858	-632
PPP3CC	0	-3	9859	5464
USP39	0	0	9860	-631
MAFK	0	-1	9861	2240
MYOM1	0	-3	9862	5466
RASD2	0	-2	9863	4244
GTPBP4	0	-2	9864	4244
ADAM7	0	-3	9865	5468
TCP11	0	-1	9866	2244
CLDN14	0	-1	9867	2244
GPAA1	0	0	9868	-625
TFPI2	0	-5	9869	6869
LHX3	0	-2	9870	4245
TRGV1	0	0	9871	-623
BCAP31	0	0	9872	-623
TSFM	0	-1	9873	2248
MTMR1	0	0	9874	-622
FZD3	0	0	9875	-622
TRGV9	0	0	9876	-622
OR4E2	0	0	9877	-622
OR2J2	0	-2	9878	4250
OR1J2	0	0	9879	-622
OR1L3	0	0	9880	-622
SNAPIN	0	-1	9881	2255
ARL4A	0	0	9882	-621
PABPC4	0	-1	9883	2256
RASGRP1	0	-4	9884	6323
CTDSP2	0	0	9885	-620
MTERF1	0	-12	9886	8454
DNPEP	0	0	9887	-619
ACTR1B	0	-4	9888	6326
MYH13	0	-1	9889	2259
OR4D1	0	0	9890	-618
BRD3	0	-1	9891	2260
ZNF346	0	0	9892	-617
CDS2	0	0	9893	-617
TNFRSF6B	0	-1	9894	2262
HIPK3	0	0	9895	-616
NUBP2	0	-1	9896	2263
WBP2	0	-2	9897	4266
ACTR1A	0	-7	9898	7613
NUDT6	0	0	9899	-613
NAPG	0	0	9900	-613
ERG28	0	0	9901	-613
GLRA3	0	-1	9902	2265
CDC42EP4	0	0	9903	-613
CHST5	0	0	9904	-613
SGK2	0	0	9905	-613
DNAL4	0	0	9906	-613
SNORD48	0	-1	9907	2266
OR4F3	0	0	9908	-612
LILRA4	0	0	9909	-612
RNF31	0	-3	9910	5509
SLC2A6	0	-3	9911	5509
SACS	0	-1	9912	2270
STRAP	0	-1	9913	2270
MRPS24	0	0	9914	-610
MRPL1	0	-1	9915	2271
OR2L2	0	0	9916	-609
MRPL40	0	-1	9917	2272
ADPRS	0	0	9918	-608
ENOX1	0	0	9919	-608
MRPL41	0	0	9920	-608
TASOR2	0	-1	9921	2275
RASAL3	0	-1	9922	2274
MRPS9	0	0	9923	-606
PID1	0	-2	9924	4288
BAZ1A	0	0	9925	-605
TMEM260	0	-2	9926	4289
KLHL3	0	0	9927	-605
FBXO24	0	0	9928	-605
PTTG3P	0	-1	9929	2280
LIME1	0	-1	9930	2278
TRMT12	0	0	9931	-604
RHBDL2	0	0	9932	-604
MRPL20	0	0	9933	-605
COMMD4	0	-1	9934	2280
WDHD1	0	-1	9935	2280
OR2M4	0	0	9936	-603
SEMA4C	0	0	9937	-603
KLK8	0	-1	9938	2282
INSL6	0	-2	9939	4296
FBXO9	0	-1	9940	2279
LINC00483	0	0	9941	-600
PDPR	0	-4	9942	6374
TINF2	0	0	9943	-601
MRPS5	0	0	9944	-602
CEP250	0	-1	9945	2282
PKP3	0	0	9946	-601
BPNT2	0	0	9947	-601
FAM107A	0	0	9948	-601
CABYR	0	-1	9949	2285
ZNF277	0	-1	9950	2285
ABCB8	0	-1	9951	2283
UBE2R2	0	-2	9952	4306
PLEKHB2	0	0	9953	-598
TTC19	0	-2	9954	4307
CHTF8	0	0	9955	-597
PLA2G2D	0	-1	9956	2287
CENPH	0	-1	9957	2287
FBXW8	0	-1	9958	2287
FBXO4	0	-2	9959	4311
FBXO5	0	-2	9960	4311
MAP4K5	0	0	9961	-595
CCDC40	0	-1	9962	2290
RAPH1	0	-1	9963	2290
NOL8	0	0	9964	-594
MRPS11	0	0	9965	-594
ADGRG2	0	0	9966	-596
FAM13A	0	0	9967	-597
ITPRID2	0	0	9968	-597
PDSS1	0	-1	9969	2292
C11orf1	0	0	9970	-597
ORC3	0	0	9971	-597
SSX1	0	-1	9972	2294
SUCLG2	0	-2	9973	4322
DAPK2	0	-2	9974	4322
NTSR2	0	-3	9975	5566
TSSK2	0	0	9976	-595
ARFRP1	0	0	9977	-595
LMF1	0	0	9978	-595
TNFRSF10A	0	-11	9979	8440
ZNF574	0	0	9980	-595
RBM12	0	-2	9981	4325
ORC6	0	0	9982	-594
CERK	0	-2	9983	4326
VSIG2	0	0	9984	-593
TNFRSF10D	0	-3	9985	5574
PEX11B	0	-2	9986	4328
EXO5	0	0	9987	-591
ELP5	0	-1	9988	2306
SUGP2	0	0	9989	-590
CARHSP1	0	0	9990	-590
ENGASE	0	-6	9991	7371
TMEM50A	0	0	9992	-589
RGS9	0	-1	9993	2308
SSBP1	0	-2	9994	4335
DDX31	0	-2	9995	4335
PATZ1	0	-1	9996	2309
SRPRA	0	0	9997	-585
HEBP2	0	0	9998	-585
CELA3A	0	-1	9999	2310
CREG1	0	-3	10000	5586
TBC1D15	0	-1	10001	2311
SSTR5	0	-5	10002	6996
FPGT	0	0	10003	-581
PARP12	0	-1	10004	2312
RMND5B	0	0	10005	-581
CRTC3	0	0	10006	-581
CORO1C	0	0	10007	-581
RGS11	0	0	10008	-581
KERA	0	-4	10009	6435
FARSB	0	-1	10010	2314
RAB3GAP2	0	0	10011	-581
KATNA1	0	-2	10012	4345
TRIOBP	0	-2	10013	4345
TCF12	0	-6	10014	7393
CIZ1	0	0	10015	-578
VAMP5	0	-2	10016	4346
KRR1	0	0	10017	-578
CLDN15	0	-1	10018	2320
TAF13	0	-1	10019	2320
KIAA1549L	0	-2	10020	4349
TBL1X	0	-2	10021	4349
MED16	0	0	10022	-575
PRPF40B	0	-2	10023	4350
C22orf31	0	0	10024	-574
IQGAP2	0	0	10025	-575
TAF11	0	0	10026	-575
PIGK	0	-1	10027	2327
PARP3	0	0	10028	-574
TAF4B	0	-2	10029	4353
RPP14	0	0	10030	-574
ZNF318	0	-1	10031	2328
FAF1	0	-4	10032	6456
CEP43	0	-2	10033	4355
CBY1	0	0	10034	-572
TAF10	0	-2	10035	4356
NUP42	0	0	10036	-571
SAE1	0	-3	10037	5618
ZNF274	0	-1	10038	2331
TALDO1	0	-1	10039	2330
TFIP11	0	0	10040	-570
TAF9	0	0	10041	-570
FJX1	0	0	10042	-570
RASGRP3	0	-1	10043	2332
DNAJB4	0	0	10044	-569
ADAMTS8	0	-3	10045	5625
BTN3A1	0	-2	10046	4364
CHAF1A	0	-2	10047	4364
SHC2	0	-1	10048	2335
NAA80	0	0	10049	-565
TCF15	0	-1	10050	2336
NCKAP1	0	-2	10051	4367
SUN2	0	0	10052	-563
TOM1L1	0	0	10053	-563
UACA	0	-1	10054	2338
NTAQ1	0	-1	10055	2338
SULT1A3	0	-3	10056	5634
LRRC8D	0	-1	10057	2338
RBM23	0	0	10058	-561
UCKL1	0	-3	10059	5636
SULT2B1	0	0	10060	-561
WRAP53	0	-4	10061	6483
C20orf27	0	0	10062	-560
RADX	0	0	10063	-560
SSH3	0	-2	10064	4376
C1orf109	0	0	10065	-559
ANKZF1	0	0	10066	-559
SAMD4B	0	-1	10067	2343
RBM28	0	0	10068	-558
DMAC2	0	-1	10069	2344
TMEM70	0	-1	10070	2344
INTS11	0	-1	10071	2344
SVIL	0	0	10072	-556
THAP1	0	-3	10073	5648
CCDC186	0	0	10074	-556
SURF6	0	0	10075	-556
MED22	0	-1	10076	2348
SULT2A1	0	-1	10077	2347
AKIRIN2	0	-1	10078	2347
TMEM51	0	-1	10079	2347
GEMIN8	0	0	10080	-552
SUPT6H	0	0	10081	-552
TRIM68	0	-2	10082	4393
SUPT5H	0	0	10083	-552
HEATR1	0	0	10084	-552
IFT57	0	0	10085	-552
TMEM160	0	0	10086	-552
ODR4	0	0	10087	-553
MED9	0	0	10088	-553
ARGLU1	0	-2	10089	4398
AGGF1	0	-1	10090	2356
SLC41A3	0	0	10091	-551
SUPT4H1	0	0	10092	-551
SUPV3L1	0	0	10093	-551
PARP16	0	-1	10094	2359
SAR1B	0	0	10095	-550
PRDX5	0	-1	10096	2360
THOC2	0	-1	10097	2360
MRPS2	0	-1	10098	2360
TXN2	0	-5	10099	7084
FASTKD3	0	-2	10100	4406
ALG8	0	-1	10101	2362
ATXN10	0	-2	10102	4406
SAMM50	0	-4	10103	6515
ACTR3B	0	-2	10104	4407
ASPSCR1	0	-2	10105	4407
COPS4	0	-1	10106	2363
ASB3	0	0	10107	-546
METTL16	0	-3	10108	5679
CD300A	0	-1	10109	2365
SLC39A10	0	0	10110	-544
RDH11	0	0	10111	-544
TNFAIP8	0	0	10112	-544
GOLGA7	0	0	10113	-544
TSEN34	0	0	10114	-544
UTP11	0	0	10115	-544
NAA20	0	-2	10116	4416
TMEM184B	0	-1	10117	2371
ARIH1	0	-4	10118	6529
DENND11	0	0	10119	-542
SLCO2B1	0	0	10120	-542
VPS45	0	-1	10121	2374
LMOD1	0	-2	10122	4421
ZMIZ1	0	-2	10123	4421
ZDHHC9	0	0	10124	-541
TPSG1	0	0	10125	-541
IFT46	0	-1	10126	2378
NCLN	0	0	10127	-540
ACTL7A	0	-1	10128	2377
STARD7	0	-4	10129	6538
AGPAT3	0	-3	10130	5699
POLR1G	0	-2	10131	4428
ZNF649	0	-1	10132	2380
NPFFR2	0	-1	10133	2380
UTP14A	0	0	10134	-536
NDUFA4L2	0	-4	10135	6543
MAP3K7CL	0	-1	10136	2382
DUSP22	0	-5	10137	7119
ZNF275	0	0	10138	-533
CPLANE1	0	-1	10139	2384
UBQLN4	0	0	10140	-533
STARD10	0	-1	10141	2385
SRCAP	0	-1	10142	2385
CPLX1	0	0	10143	-532
CFHR4	0	-2	10144	4440
RUVBL2	0	-2	10145	4440
LAMTOR1	0	-1	10146	2388
TUBGCP2	0	0	10147	-530
SPPL2B	0	0	10148	-531
CFHR3	0	-3	10149	5714
OR5I1	0	-1	10150	2391
TUG1	0	0	10151	-530
ZSCAN18	0	0	10152	-530
SMCO4	0	0	10153	-530
MCUB	0	-1	10154	2392
UPF3A	0	0	10155	-529
VPS33A	0	0	10156	-529
WNK3	0	-3	10157	5721
TSPAN9	0	0	10158	-528
RPP40	0	0	10159	-528
WDR3	0	0	10160	-529
FRS3	0	0	10161	-530
EXOSC5	0	0	10162	-531
SEC24A	0	0	10163	-531
HSPH1	0	-3	10164	5727
PNO1	0	0	10165	-531
LRFN4	0	-1	10166	2403
UPF3B	0	0	10167	-530
PPP1R13L	0	-1	10168	2404
NEU3	0	0	10169	-529
PMEPA1	0	-1	10170	2405
CAPRIN2	0	-1	10171	2405
PINX1	0	-2	10172	4464
NMUR2	0	-1	10173	2406
COA7	0	-2	10174	4465
NOL6	0	-2	10175	4465
SH3GLB2	0	-1	10176	2408
INTS3	0	-1	10177	2408
MARCKSL1	0	0	10178	-526
PPP1R17	0	-1	10179	2409
CLN6	0	-4	10180	6583
SDCCAG8	0	-2	10181	4469
SACM1L	0	0	10182	-524
MRNIP	0	-2	10183	4469
TRAK1	0	-1	10184	2412
C11orf49	0	0	10185	-524
RNF26	0	0	10186	-524
TECPR1	0	-1	10187	2413
RPL36	0	0	10188	-526
ABLIM3	0	-1	10189	2413
NDUFAF5	0	-1	10190	2413
SUMF2	0	-1	10191	2413
DCTPP1	0	0	10192	-523
HSD17B12	0	-2	10193	4475
LY6G6E	0	-1	10194	2415
BBLN	0	0	10195	-524
RAB26	0	0	10196	-525
SBNO2	0	-2	10197	4478
MPC2	0	-8	10198	8156
PARM1	0	0	10199	-523
FAM149A	0	-1	10200	2419
LETMD1	0	-2	10201	4480
NEPRO	0	0	10202	-522
BRMS1	0	-1	10203	2419
CARD8	0	0	10204	-521
COG4	0	0	10205	-521
ZNF365	0	0	10206	-521
YIPF3	0	0	10207	-521
TMUB2	0	0	10208	-521
TAF1D	0	0	10209	-521
ZNF426	0	0	10210	-521
RASL11B	0	-2	10211	4488
PLSCR3	0	-1	10212	2425
DAZ3	0	-2	10213	4489
TIMMDC1	0	0	10214	-518
MAN1A2	0	0	10215	-518
AHNAK	0	0	10216	-518
DAZ2	0	-1	10217	2429
PROKR1	0	-1	10218	2429
OLFML3	0	-1	10219	2429
ZDHHC3	0	0	10220	-516
MTMR9	0	0	10221	-516
BRD8	0	-1	10222	2431
DDX50	0	0	10223	-516
TXNL4A	0	0	10224	-516
RUNDC3A	0	0	10225	-516
C7orf25	0	0	10226	-516
MRPS22	0	-1	10227	2434
PCBP4	0	0	10228	-517
SUGT1	0	-1	10229	2435
UTP3	0	0	10230	-517
YIF1A	0	0	10231	-517
MFF	0	-4	10232	6632
CEACAM19	0	-1	10233	2438
RAB10	0	-2	10234	4502
NT5M	0	0	10235	-514
ZNF655	0	0	10236	-514
DDX24	0	-1	10237	2441
CENPM	0	0	10238	-514
KCNK9	0	-1	10239	2441
ADAMTS9	0	-3	10240	5798
COQ8A	0	-1	10241	2442
CIAPIN1	0	-1	10242	2438
PLSCR2	0	0	10243	-511
BOLL	0	-3	10244	5801
SLC2A11	0	-2	10245	4507
HROB	0	-1	10246	2439
OTUB2	0	0	10247	-509
CCDC47	0	-1	10248	2440
REEP2	0	0	10249	-508
JTB	0	0	10250	-509
MMP24	0	0	10251	-509
ANTKMT	0	-2	10252	4511
METRN	0	-1	10253	2443
TRAK2	0	0	10254	-507
TRAFD1	0	-2	10255	4513
SLX1B	0	-1	10256	2445
IPO9	0	0	10257	-508
DDX27	0	0	10258	-508
SNX5	0	0	10259	-508
SYNJ1	0	-1	10260	2446
NPLOC4	0	-3	10261	5817
WRAP73	0	0	10262	-506
YJU2	0	0	10263	-506
TJP3	0	-2	10264	4518
GOLGA8A	0	0	10265	-505
CYTH4	0	0	10266	-505
SMC1B	0	0	10267	-505
KLK14	0	-3	10268	5823
INTS8	0	-1	10269	2454
KANSL3	0	-1	10270	2454
PRPF40A	0	0	10271	-505
SNRNP200	0	-2	10272	4523
DKK4	0	-3	10273	5826
CDC123	0	-1	10274	2455
SCYL2	0	0	10275	-503
RABL6	0	-1	10276	2456
ZBTB21	0	0	10277	-502
SGPL1	0	-2	10278	4527
NLRP2	0	0	10279	-502
EXOSC7	0	-1	10280	2459
FRMD4A	0	0	10281	-501
CCN6	0	-3	10282	5834
INPP5J	0	0	10283	-500
NECAP2	0	-1	10284	2460
CCDC88A	0	-1	10285	2459
VNN1	0	-4	10286	6680
ZPR1	0	0	10287	-498
NDC1	0	0	10288	-498
TAX1BP3	0	-1	10289	2462
ST3GAL5	0	-4	10290	6683
TSC22D1	0	-1	10291	2463
LMBR1L	0	0	10292	-496
HCAR3	0	-7	10293	7995
KCNH5	0	-2	10294	4541
NBPF1	0	-1	10295	2465
CLDN20	0	0	10296	-494
PEX26	0	-1	10297	2465
CDC16	0	0	10298	-493
HIF1AN	0	0	10299	-493
HSPB7	0	-2	10300	4545
PDE7B	0	0	10301	-492
RBM22	0	0	10302	-492
SYNJ2	0	-1	10303	2469
SDCBP2	0	-1	10304	2469
RALGAPB	0	0	10305	-490
ZNFX1	0	-1	10306	2469
CHST1	0	-3	10307	5855
MRPS7	0	0	10308	-488
HEMK1	0	0	10309	-488
LMO4	0	0	10310	-488
BIN2	0	0	10311	-491
GJC2	0	0	10312	-493
POP5	0	0	10313	-493
CDC14A	0	-3	10314	5859
BLZF1	0	-2	10315	4556
DDX19B	0	0	10316	-491
COPS3	0	-5	10317	7283
GPR45	0	-2	10318	4557
CPZ	0	0	10319	-490
MAN1B1	0	-2	10320	4558
PEX3	0	0	10321	-489
PACSIN2	0	-1	10322	2481
NDUFAF1	0	0	10323	-488
UTP18	0	0	10324	-488
KLHL2	0	0	10325	-490
PRR4	0	-1	10326	2482
ATP6V1D	0	0	10327	-489
DUSP12	0	0	10328	-489
PXMP4	0	-2	10329	4562
MAPKAPK5	0	-1	10330	2485
UCHL5	0	-1	10331	2485
ANGPT4	0	0	10332	-487
SH3GLB1	0	-2	10333	4565
TRNT1	0	-2	10334	4565
SNF8	0	0	10335	-486
SLC44A2	0	-2	10336	4566
TFB1M	0	-1	10337	2488
CST7	0	-2	10338	4567
SCYL3	0	0	10339	-484
CHP1	0	-1	10340	2490
CHST15	0	-1	10341	2489
SYNRG	0	-1	10342	2489
THAP4	0	0	10343	-482
NOL7	0	-3	10344	5879
SLC6A14	0	0	10345	-481
MRPS17	0	0	10346	-481
TNNI3K	0	-3	10347	5881
ATXN2L	0	-2	10348	4575
EIF3L	0	-1	10349	2495
CEP131	0	-1	10350	2495
TMEM158	0	0	10351	-479
DNAAF2	0	-1	10352	2496
ELL2	0	0	10353	-478
P2RX2	0	-1	10354	2495
SCMH1	0	-2	10355	4580
C1orf35	0	0	10356	-476
KIN	0	0	10357	-476
MYH15	0	0	10358	-477
ANAPC4	0	0	10359	-478
AKR7A3	0	0	10360	-478
RAB21	0	0	10361	-482
RCHY1	0	0	10362	-482
TMEM243	0	0	10363	-484
CNOT10	0	0	10364	-484
IRX6	0	-3	10365	5896
RNF19A	0	0	10366	-483
MAST1	0	-2	10367	4590
TTPAL	0	0	10368	-482
INTS7	0	0	10369	-482
PTPN23	0	-1	10370	2507
PADI1	0	-1	10371	2507
PCNX1	0	-1	10372	2507
KIFAP3	0	0	10373	-479
LINC00312	0	-1	10374	2508
NINL	0	-6	10375	7739
MTHFD1L	0	-2	10376	4595
TIMM22	0	-6	10377	7740
MSRB2	0	0	10378	-475
TTC39A	0	-1	10379	2512
KDM2A	0	0	10380	-476
POLR1A	0	0	10381	-478
NDUFAF3	0	-1	10382	2513
GEMIN5	0	-1	10383	2513
TNIP2	0	-1	10384	2512
TRIM32	0	-3	10385	5914
TMEM43	0	-3	10386	5914
PAXIP1	0	-1	10387	2514
PKN3	0	-1	10388	2514
RIMS1	0	-5	10389	7353
MAPRE3	0	0	10390	-470
FAM98A	0	0	10391	-471
HMGXB3	0	0	10392	-471
ZNF473	0	0	10393	-471
NELFB	0	-1	10394	2517
BRCC3	0	-2	10395	4610
HABP4	0	-1	10396	2518
CENPO	0	-1	10397	2518
LILRP2	0	-1	10398	2518
LIMCH1	0	-1	10399	2518
ZNF576	0	0	10400	-466
ZNF343	0	0	10401	-466
NRBF2	0	-3	10402	5928
SOX8	0	-3	10403	5928
NAT10	0	-1	10404	2522
TNPO2	0	0	10405	-464
DPP7	0	-1	10406	2523
MACO1	0	0	10407	-463
FSCN3	0	0	10408	-463
RESF1	0	-1	10409	2525
PANK4	0	-2	10410	4623
SETD5	0	-2	10411	4623
MDFIC	0	-1	10412	2526
ST6GALNAC6	0	-1	10413	2526
TLX3	0	0	10414	-460
SH3KBP1	0	-1	10415	2527
PRICKLE4	0	0	10416	-460
DNTTIP2	0	-1	10417	2525
NRBP1	0	0	10418	-462
RMDN3	0	-2	10419	4625
ZNF532	0	0	10420	-462
NT5C	0	0	10421	-462
CERS2	0	-1	10422	2528
RNF220	0	0	10423	-461
OBP2B	0	0	10424	-462
PILRB	0	-3	10425	5947
SOCS7	0	-1	10426	2531
LGI2	0	-2	10427	4632
BBS7	0	0	10428	-460
IGLJ3	0	0	10429	-460
STRN3	0	-1	10430	2534
MRM3	0	-1	10431	2534
SDAD1	0	0	10432	-459
UBQLN2	0	-3	10433	5953
MAP1S	0	0	10434	-458
EHD2	0	-1	10435	2537
NXPH1	0	0	10436	-458
TRHDE	0	-1	10437	2538
MRPS18A	0	0	10438	-457
ARL8B	0	0	10439	-457
ZNF608	0	0	10440	-458
EXOSC8	0	-1	10441	2539
TOP3B	0	-2	10442	4644
CTRC	0	-1	10443	2540
ARHGAP31	0	0	10444	-455
CHMP5	0	-1	10445	2541
MTA3	0	-2	10446	4647
GTSE1	0	0	10447	-457
FKBP9	0	0	10448	-458
HSPB3	0	-2	10449	4649
INAVA	0	-4	10450	6827
PHB2	0	0	10451	-456
GPR158	0	-1	10452	2544
GPR182	0	0	10453	-456
RTF2	0	0	10454	-456
H2BC11	0	-2	10455	4654
EXOC3	0	-2	10456	4654
BAIAP3	0	0	10457	-454
H3C7	0	-1	10458	2549
TMEM138	0	-3	10459	5975
RNF13	0	0	10460	-453
RTL8C	0	0	10461	-454
ETV7	0	-1	10462	2551
TWF2	0	-1	10463	2549
TRMO	0	0	10464	-453
VTA1	0	-1	10465	2550
SKAP2	0	-2	10466	4663
MTFP1	0	0	10467	-451
TMC6	0	0	10468	-451
UFC1	0	0	10469	-451
GABARAPL2	0	-2	10470	4663
ANAPC11	0	-1	10471	2554
OSER1	0	-1	10472	2554
SCRG1	0	0	10473	-450
MRTFB	0	-1	10474	2552
DHX32	0	-1	10475	2551
AARS2	0	0	10476	-448
H2AJ	0	0	10477	-449
PHF7	0	0	10478	-449
NID2	0	-2	10479	4671
AP3D1	0	0	10480	-448
ZCCHC17	0	0	10481	-448
ACOT7	0	-3	10482	5996
ACKR4	0	0	10483	-447
DDX42	0	-1	10484	2558
ATP6V0E1	0	0	10485	-446
CFAP92	0	0	10486	-446
H1-10	0	-2	10487	4676
LAMB4	0	0	10488	-445
ARL6IP4	0	0	10489	-445
HOOK1	0	0	10490	-445
TVP23B	0	0	10491	-445
PI15	0	-2	10492	4680
GOPC	0	0	10493	-444
NOSIP	0	-2	10494	4681
INTS12	0	0	10495	-444
CAMK1D	0	-4	10496	6870
RAB25	0	-1	10497	2566
ARFGAP3	0	0	10498	-442
ENC1	0	-1	10499	2565
ITGA8	0	-1	10500	2564
GOLT1B	0	-1	10501	2564
EPPIN	0	0	10502	-439
PRLH	0	-6	10503	7861
GALNT6	0	0	10504	-438
ZNF695	0	0	10505	-438
DDX20	0	-3	10506	6016
GASK1B	0	0	10507	-438
CELA2B	0	0	10508	-438
PIK3R3	0	0	10509	-438
AKAP10	0	0	10510	-438
HAT1	0	-4	10511	6884
CPA6	0	-1	10512	2573
MEMO1	0	0	10513	-436
SLC43A1	0	-1	10514	2574
ENTPD7	0	0	10515	-436
MRPL3	0	0	10516	-436
PDSS2	0	-2	10517	4703
RNF24	0	0	10518	-436
NMD3	0	0	10519	-437
ITGA10	0	0	10520	-437
LPAR5	0	-1	10521	2579
DGKD	0	0	10522	-437
SEC63	0	-1	10523	2580
MMP23B	0	0	10524	-437
PRR16	0	0	10525	-437
MBTPS2	0	0	10526	-437
TIGAR	0	-4	10527	6899
NDST2	0	0	10528	-436
PLSCR4	0	-1	10529	2582
CLDN17	0	0	10530	-436
PPFIBP1	0	0	10531	-436
RNF139	0	-2	10532	4714
FZD10	0	-1	10533	2585
ZNF117	0	0	10534	-435
SPG21	0	-1	10535	2586
REXO4	0	0	10536	-434
DGKZ	0	0	10537	-434
AHSP	0	-4	10538	6909
IRAK3	0	-1	10539	2587
PHF21A	0	-3	10540	6047
CDC40	0	-1	10541	2588
GPR176	0	0	10542	-431
KCNAB2	0	-2	10543	4724
ZNF593	0	0	10544	-430
PMF1	0	0	10545	-430
CSDC2	0	0	10546	-433
STK36	0	0	10547	-433
GPR162	0	-1	10548	2592
SERP1	0	0	10549	-433
VAC14	0	0	10550	-433
ARFIP1	0	0	10551	-433
AP1S2	0	-3	10552	6057
NMRK2	0	0	10553	-432
RSPH14	0	0	10554	-432
BBS9	0	-2	10555	4732
SIT1	0	-2	10556	4732
POLR3E	0	-3	10557	6059
SULT1C4	0	0	10558	-430
KDM4D	0	-3	10559	6059
CPNE3	0	0	10560	-430
TINAG	0	-4	10561	6929
MMADHC	0	0	10562	-431
MTMR2	0	0	10563	-431
CEP72	0	0	10564	-431
GPR82	0	-1	10565	2605
INTS9	0	0	10566	-430
EIF2B5	0	0	10567	-430
NDOR1	0	-2	10568	4740
SALL3	0	-1	10569	2608
TUBGCP4	0	0	10570	-429
EIF2B3	0	0	10571	-429
ZFP64	0	0	10572	-429
EIF2B4	0	0	10573	-429
NAXD	0	0	10574	-429
SIGLEC9	0	0	10575	-429
INTS13	0	0	10576	-429
WDR11	0	0	10577	-429
CHMP2A	0	-2	10578	4745
TENM3	0	-1	10579	2616
VPS4A	0	-9	10580	8718
ERLEC1	0	-1	10581	2617
AP1G2	0	0	10582	-426
DNAJC11	0	0	10583	-426
LSM3	0	0	10584	-427
SNURF	0	0	10585	-427
GPR78	0	-2	10586	4752
ENDOU	0	0	10587	-426
HERC3	0	-1	10588	2621
C5AR2	0	0	10589	-425
HERC1	0	-4	10590	6954
C1orf112	0	0	10591	-424
EIF2S2	0	0	10592	-424
TNFRSF21	0	-2	10593	4758
KLF13	0	0	10594	-423
SNTG1	0	-1	10595	2626
OTUD6B	0	-2	10596	4760
ATP10A	0	0	10597	-421
DCUN1D1	0	-2	10598	4761
NLGN1	0	-1	10599	2628
GET4	0	0	10600	-420
SCYL1	0	-1	10601	2629
ARL15	0	0	10602	-422
SLC45A4	0	0	10603	-422
SPRYD7	0	0	10604	-422
SPG14	0	-2	10605	4765
FNDC3A	0	-1	10606	2630
LRRN3	0	0	10607	-420
MRS2	0	0	10608	-420
H2BS1	0	0	10609	-420
KCNK10	0	0	10610	-420
LUC7L2	0	-1	10611	2633
MORC2	0	0	10612	-419
TAS2R5	0	0	10613	-419
KAT14	0	0	10614	-420
CBX8	0	-1	10615	2636
DPH5	0	0	10616	-419
SNTG2	0	-1	10617	2637
