# gene	views	view_delta	view_rank	view_rank_delta
CDS2	0	-1	10510	2481
HIPK3	0	-3	10511	5562
NUDT6	0	0	10512	-212
NAPG	0	-2	10513	4300
ERG28	0	-1	10514	2482
TUSC3	0	0	10515	-213
CDC42EP4	0	0	10516	-213
CHST5	0	0	10517	-213
SGK2	0	-1	10518	2484
DNAL4	0	0	10519	-214
OR4F3	0	0	10520	-215
LILRA4	0	-1	10521	2486
FBXO6	0	0	10522	-214
KANSL2	0	0	10523	-214
MRPS24	0	0	10524	-214
OR2L2	0	0	10525	-214
ADPRS	0	0	10526	-215
ENOX1	0	-1	10527	2489
MRPL41	0	0	10528	-214
MRPS9	0	-1	10529	2490
BAZ1A	0	0	10530	-214
BAZ2A	0	-1	10531	2491
KLHL3	0	0	10532	-213
FBXO24	0	-1	10533	2491
SEC23IP	0	0	10534	-212
TRMT12	0	-2	10535	4312
RHBDL2	0	0	10536	-214
MRPS26	0	-3	10537	5585
MRPL20	0	0	10538	-213
OR2M4	0	0	10539	-214
SEMA4C	0	0	10540	-214
LINC00483	0	0	10541	-219
VPS33B	0	-4	10542	6459
MRPL11	0	0	10543	-219
TINF2	0	-3	10544	5590
MRPL32	0	0	10545	-218
MRPS5	0	-1	10546	2494
PKP3	0	0	10547	-218
BPNT2	0	-1	10548	2495
FAM107A	0	0	10549	-217
CMTM6	0	-1	10550	2496
PLEKHB2	0	0	10551	-220
CHTF8	0	0	10552	-221
REEP1	0	0	10553	-221
MOCOS	0	-1	10554	2498
USP47	0	-1	10555	2498
MAP4K5	0	-2	10556	4330
MRPS6	0	0	10557	-223
NOL8	0	-1	10558	2497
MRPS11	0	-2	10559	4332
ACOT9	0	-1	10560	2498
ST8	0	0	10561	-220
ADGRG2	0	-8	10562	8238
SRPK2	0	0	10563	-220
FAM13A	0	0	10564	-220
ITPRID2	0	0	10565	-220
TOB1	0	-5	10566	7141
C11orf1	0	-2	10567	4337
ORC3	0	-1	10568	2504
MICAL1	0	-1	10569	2504
ST2	0	0	10570	-217
TSSK2	0	0	10571	-217
ARFRP1	0	0	10572	-217
LMF1	0	-1	10573	2505
PEX11A	0	0	10574	-216
ZNF574	0	0	10575	-216
ORC6	0	-1	10576	2506
VSIG2	0	0	10577	-215
EXO5	0	-1	10578	2505
SUGP2	0	0	10579	-216
CARHSP1	0	0	10580	-216
TMEM50A	0	-1	10581	2507
SRPRA	0	0	10582	-218
HEBP2	0	0	10583	-218
FPGT	0	0	10584	-220
CEP85	0	-4	10585	6498
RMND5B	0	-2	10586	4347
CRTC3	0	-2	10587	4347
CORO1C	0	-1	10588	2511
RGS11	0	0	10589	-220
ABCC9	0	-6	10590	7627
TAF5	0	0	10591	-219
RAB3GAP2	0	0	10592	-219
CIZ1	0	-1	10593	2513
PTPN21	0	0	10594	-218
KRR1	0	0	10595	-218
PRSS23	0	-2	10596	4349
MED16	0	0	10597	-218
C22orf31	0	0	10598	-219
GCFC2	0	-1	10599	2518
IQGAP2	0	-3	10600	5633
TAF11	0	0	10601	-217
PARP3	0	0	10602	-217
GJC1	0	-1	10603	2518
RPP14	0	-1	10604	2518
FRAT1	0	-2	10605	4354
CBY1	0	0	10606	-218
NUP42	0	-1	10607	2518
TCEA2	0	0	10608	-217
TAL2	0	-1	10609	2518
TFIP11	0	0	10610	-217
TAF9	0	-1	10611	2517
FJX1	0	0	10612	-216
DNAJB4	0	-2	10613	4359
NAA80	0	0	10614	-218
SUN2	0	0	10615	-220
TOM1L1	0	-3	10616	5640
ZDHHC4	0	0	10617	-220
FAM120C	0	-1	10618	2522
RBM23	0	0	10619	-221
SYCP1	0	-2	10620	4361
SULT2B1	0	-4	10621	6525
C20orf27	0	-1	10622	2523
RADX	0	0	10623	-222
C1orf109	0	0	10624	-224
ANKZF1	0	0	10625	-224
RBM28	0	-1	10626	2524
SYN2	0	-1	10627	2524
SVIL	0	-3	10628	5645
THG1L	0	0	10629	-222
CCDC186	0	-1	10630	2526
SURF6	0	-1	10631	2526
GEMIN8	0	-1	10632	2526
SUPT6H	0	-2	10633	4370
SYPL1	0	-1	10634	2527
SUPT5H	0	-2	10635	4371
HEATR1	0	0	10636	-220
IFT57	0	0	10637	-220
TMEM160	0	-1	10638	2528
TXNL4B	0	-2	10639	4374
ODR4	0	-3	10640	5655
MED9	0	-1	10641	2530
SLC41A3	0	-1	10642	2529
SUPT4H1	0	0	10643	-215
SUPV3L1	0	-1	10644	2530
SAR1B	0	-1	10645	2529
RLIM	0	-1	10646	2529
KLK5	0	-1	10647	2529
KMT5B	0	0	10648	-211
CYP4F8	0	-1	10649	2530
RPL26L1	0	0	10650	-215
LSM4	0	-1	10651	2531
B4GALT7	0	-3	10652	5661
ASB3	0	0	10653	-218
SLC39A10	0	-1	10654	2531
RDH11	0	0	10655	-218
TNFAIP8	0	-5	10656	7214
GOLGA7	0	0	10657	-217
TSEN34	0	0	10658	-217
UTP11	0	0	10659	-217
MTO1	0	0	10660	-217
DENND11	0	-3	10661	5668
SLCO2B1	0	0	10662	-218
IER3IP1	0	-2	10663	4392
KCTD15	0	-1	10664	2538
ZDHHC9	0	-1	10665	2538
TPSG1	0	0	10666	-216
NCLN	0	-1	10667	2538
UBE2Z	0	0	10668	-216
WNK2	0	0	10669	-220
UTP14A	0	0	10670	-220
ZNF275	0	0	10671	-223
C1QL1	0	0	10672	-223
UBQLN4	0	0	10673	-224
ZNF770	0	0	10674	-225
CPLX1	0	0	10675	-226
MTARC2	0	0	10676	-226
TUBGCP2	0	0	10677	-228
FAM114A2	0	0	10678	-228
SPPL2B	0	0	10679	-228
MRPS30	0	0	10680	-230
TUG1	0	-1	10681	2547
ZSCAN18	0	0	10682	-229
SMCO4	0	0	10683	-229
UPF3A	0	-1	10684	2549
VPS33A	0	-1	10685	2549
TSPAN9	0	-1	10686	2548
RPP40	0	0	10687	-227
DPYSL5	0	0	10688	-228
WDR3	0	-1	10689	2550
CYP46A1	0	0	10690	-227
FRS3	0	0	10691	-227
NBEAL1	0	0	10692	-227
EXOSC5	0	0	10693	-227
SEC24A	0	0	10694	-227
ZNF268	0	0	10695	-227
PNO1	0	0	10696	-227
UPF3B	0	-1	10697	2556
NEU3	0	-1	10698	2556
CD300C	0	-3	10699	5703
WRNIP1	0	0	10700	-228
GJB6	0	-6	10701	7735
ANKS1B	0	0	10702	-228
PAK1IP1	0	0	10703	-228
MARCKSL1	0	-5	10704	7257
WDR47	0	0	10705	-227
SACM1L	0	-1	10706	2558
APOO	0	-5	10707	7257
TRAPPC6A	0	0	10708	-226
C11orf49	0	-1	10709	2559
RNF26	0	-2	10710	4430
CEP164	0	-1	10711	2560
DSCC1	0	-6	10712	7743
MOB4	0	0	10713	-222
RPL36	0	0	10714	-222
DCTPP1	0	-1	10715	2559
DIS3	0	-1	10716	2557
DYNC1LI1	0	-1	10717	2557
POU2F3	0	-4	10718	6606
BBLN	0	0	10719	-219
SLC45A2	0	-3	10720	5721
RAB26	0	-2	10721	4438
PARM1	0	0	10722	-218
SPEF1	0	0	10723	-218
NEPRO	0	0	10724	-219
CARD8	0	-1	10725	2561
COG4	0	0	10726	-219
ZNF365	0	0	10727	-219
YIPF3	0	0	10728	-219
TMUB2	0	0	10729	-219
TAF1D	0	0	10730	-219
ZNF426	0	0	10731	-219
TIMMDC1	0	0	10732	-221
MAN1A2	0	-1	10733	2565
AHNAK	0	-8	10734	8408
GPR83	0	-8	10735	8408
ZDHHC3	0	-1	10736	2566
MTMR9	0	-2	10737	4448
DTWD1	0	-1	10738	2567
DDX50	0	0	10739	-217
TXNL4A	0	0	10740	-217
RUNDC3A	0	-1	10741	2569
C7orf25	0	-2	10742	4449
LYNX1	0	-4	10743	6629
CYP4F12	0	-1	10744	2571
PCBP4	0	0	10745	-214
FUNDC2	0	-4	10746	6631
UTP3	0	0	10747	-215
YIF1A	0	0	10748	-215
NT5M	0	-5	10749	7297
ZNF655	0	0	10750	-216
BLCAP	0	-1	10751	2574
CENPM	0	-3	10752	5750
PCDH12	0	-2	10753	4454
PLSCR2	0	0	10754	-217
CYREN	0	-3	10755	5750
OTUB2	0	0	10756	-218
REEP2	0	0	10757	-218
CPSF4	0	-2	10758	4458
JTB	0	0	10759	-217
MMP24	0	-1	10760	2577
TRAK2	0	0	10761	-217
MORC1	0	0	10762	-218
MINK1	0	0	10763	-218
VNN2	0	-1	10764	2578
IPO9	0	-2	10765	4463
DDX27	0	0	10766	-216
SNX5	0	0	10767	-216
WRAP73	0	0	10768	-217
YJU2	0	0	10769	-217
GOLGA8A	0	0	10770	-217
CYTH4	0	0	10771	-217
SMC1B	0	-2	10772	4466
ZNF692	0	0	10773	-216
DLEU2	0	-1	10774	2586
NALF2	0	0	10775	-216
PRPF40A	0	-1	10776	2587
CNOT1	0	-4	10777	6655
SCYL2	0	0	10778	-220
ZBTB21	0	0	10779	-221
STOML2	0	-1	10780	2590
NLRP2	0	-2	10781	4474
FRMD4A	0	0	10782	-221
INPP5J	0	0	10783	-222
FCGBP	0	-2	10784	4476
ZPR1	0	-1	10785	2590
NDC1	0	-1	10786	2590
CPNE7	0	-1	10787	2590
LMBR1L	0	0	10788	-220
ALKBH1	0	-3	10789	5776
CLDN20	0	0	10790	-219
CDC16	0	0	10791	-221
HIF1AN	0	0	10792	-221
PDE7B	0	-4	10793	6665
RBM22	0	-1	10794	2591
RALGAPB	0	-1	10795	2588
MRPS7	0	-1	10796	2586
HEMK1	0	0	10797	-220
LMO4	0	-4	10798	6668
CRLF3	0	-3	10799	5784
CDC14B	0	0	10800	-218
MRPL4	0	0	10801	-218
BIN2	0	-1	10802	2591
YBX2	0	-1	10803	2591
CAMK1G	0	-2	10804	4493
GJC2	0	-3	10805	5789
POP5	0	-1	10806	2592
DDX19B	0	0	10807	-214
CGGBP1	0	0	10808	-214
CPZ	0	0	10809	-214
PEX3	0	0	10810	-214
NDUFAF1	0	-1	10811	2590
UTP18	0	0	10812	-214
ZMYND10	0	0	10813	-214
PHTF2	0	-1	10814	2591
KLHL2	0	0	10815	-213
ATP6V1D	0	0	10816	-214
DUSP12	0	-3	10817	5798
TRAPPC4	0	-1	10818	2593
ANGPT4	0	-4	10819	6688
NXPH3	0	0	10820	-212
SNF8	0	0	10821	-212
CRYL1	0	0	10822	-212
SCYL3	0	0	10823	-212
YBX3	0	-2	10824	4501
THAP4	0	0	10825	-216
SLC6A14	0	-2	10826	4502
MRPS17	0	0	10827	-215
DENR	0	-1	10828	2594
DCTN3	0	0	10829	-216
TMEM158	0	0	10830	-216
ELL2	0	-2	10831	4504
C1orf35	0	-1	10832	2593
KIN	0	0	10833	-215
ZNF521	0	-1	10834	2594
MYH15	0	-1	10835	2593
WDFY3	0	-3	10836	5810
ANAPC4	0	-1	10837	2594
AKR7A3	0	0	10838	-211
MYRIP	0	0	10839	-211
DIP2C	0	0	10840	-211
STK38L	0	0	10841	-211
FBXL15	0	0	10842	-211
RAB21	0	-2	10843	4515
RCHY1	0	0	10844	-210
CRELD2	0	0	10845	-210
NSL1	0	0	10846	-211
TMEM243	0	-1	10847	2602
CNOT10	0	0	10848	-210
RNF19A	0	0	10849	-210
TTPAL	0	-1	10850	2602
INTS7	0	0	10851	-210
KIFAP3	0	-1	10852	2602
MSRB2	0	-1	10853	2601
ABI3BP	0	-1	10854	2601
PLEKHG4	0	-1	10855	2601
KDM2A	0	-1	10856	2601
ALG6	0	-2	10857	4526
RAB18	0	0	10858	-208
POLR1A	0	-3	10859	5828
MAPRE3	0	-1	10860	2601
FA2H	0	-4	10861	6723
FAM98A	0	0	10862	-208
HMGXB3	0	0	10863	-208
ZNF473	0	0	10864	-208
ACIN1	0	-2	10865	4528
ZNF576	0	0	10866	-211
ZNF343	0	0	10867	-211
RCBTB1	0	0	10868	-211
TNPO2	0	-3	10869	5831
MACO1	0	-1	10870	2609
FSCN3	0	0	10871	-210
POLR1H	0	-6	10872	7892
SPANXA1	0	0	10873	-211
TLX3	0	-2	10874	4534
NUDT11	0	0	10875	-213
PRICKLE4	0	0	10876	-213
ERO1A	0	-6	10877	7896
PNMA8A	0	0	10878	-212
PNPO	0	-1	10879	2612
NRBP1	0	-1	10880	2612
SLC39A2	0	0	10881	-212
ZNF532	0	-1	10882	2613
NT5C	0	-3	10883	5841
RNF220	0	-1	10884	2614
VPS13D	0	-1	10885	2614
OBP2B	0	0	10886	-209
KCNIP3	0	-2	10887	4545
BBS7	0	0	10888	-210
IGLJ3	0	-1	10889	2616
RAX	0	-2	10890	4547
SDAD1	0	-2	10891	4546
MAP1S	0	0	10892	-207
EHD4	0	0	10893	-207
NXPH1	0	-1	10894	2618
MRPS18A	0	0	10895	-207
ARL8B	0	0	10896	-207
OBP2A	0	-1	10897	2619
ZNF608	0	0	10898	-207
ARHGAP31	0	-2	10899	4553
HDAC7	0	-4	10900	6755
RAB29	0	-4	10901	6755
ECD	0	-2	10902	4555
RPS6KA4	0	0	10903	-204
GTSE1	0	-1	10904	2619
COPE	0	0	10905	-204
FKBP9	0	0	10906	-204
PHB2	0	0	10907	-204
SRGAP1	0	-2	10908	4559
GPR182	0	-7	10909	8284
RTF2	0	-2	10910	4560
BAIAP3	0	-1	10911	2622
RRAS2	0	0	10912	-202
RNF13	0	-1	10913	2623
CDK5R2	0	0	10914	-202
RTL8C	0	0	10915	-202
KIDINS220	0	-5	10916	7443
TRMO	0	0	10917	-203
MTFP1	0	-1	10918	2625
TMC6	0	-7	10919	8293
UFC1	0	0	10920	-202
GSKIP	0	0	10921	-204
ZC3HC1	0	-2	10922	4568
SCRG1	0	0	10923	-203
AARS2	0	0	10924	-203
STK38	0	-2	10925	4570
H2AJ	0	-3	10926	5872
PHF7	0	0	10927	-201
AP3D1	0	0	10928	-201
ZCCHC17	0	-1	10929	2630
ACKR4	0	-1	10930	2630
ATP6V0E1	0	0	10931	-201
CFAP92	0	0	10932	-202
LAMB4	0	0	10933	-202
ARL6IP4	0	0	10934	-202
HOOK1	0	0	10935	-202
TVP23B	0	0	10936	-202
GOPC	0	-1	10937	2636
RASSF8	0	0	10938	-203
INTS12	0	0	10939	-203
ARFGAP3	0	0	10940	-204
EPPIN	0	-1	10941	2633
GALNT6	0	0	10942	-204
ZNF695	0	0	10943	-204
WDPCP	0	0	10944	-204
GASK1B	0	-2	10945	4585
CELA2B	0	-1	10946	2636
PIK3R3	0	-1	10947	2636
AKAP10	0	0	10948	-201
MEMO1	0	0	10949	-202
GLOD4	0	-1	10950	2636
ENTPD7	0	0	10951	-201
MRPL3	0	0	10952	-201
NME8	0	-2	10953	4592
RNF24	0	0	10954	-201
TXNDC12	0	-3	10955	5898
NMD3	0	0	10956	-200
ITGA10	0	-1	10957	2641
ATL1	0	-5	10958	7478
DGKD	0	-1	10959	2642
CASS4	0	-3	10960	5901
MMP23B	0	0	10961	-198
PRR16	0	0	10962	-198
MBTPS2	0	0	10963	-199
NDST2	0	0	10964	-200
PPFIA1	0	-1	10965	2646
CLDN17	0	0	10966	-199
PPFIBP1	0	-1	10967	2647
DUSP10	0	0	10968	-198
ZNF117	0	-1	10969	2647
REXO4	0	0	10970	-197
DGKZ	0	0	10971	-197
PLXDC1	0	0	10972	-198
GPR176	0	-3	10973	5912
ZNF593	0	-2	10974	4609
PMF1	0	0	10975	-199
TUBG2	0	0	10976	-199
EDEM2	0	-1	10977	2651
KLHL20	0	0	10978	-198
CSDC2	0	0	10979	-198
STK36	0	0	10980	-198
CHFR	0	-2	10981	4614
SERP1	0	0	10982	-197
VAC14	0	-1	10983	2656
ARFIP1	0	-1	10984	2656
NMRK2	0	-2	10985	4616
RSPH14	0	0	10986	-194
SEPTIN11	0	0	10987	-195
SULT1C4	0	0	10988	-196
ASF1B	0	-1	10989	2659
CPNE3	0	-10	10990	9056
PCDH17	0	-1	10991	2660
EIF2B2	0	-1	10992	2658
MMADHC	0	-2	10993	4620
MTMR2	0	-2	10994	4620
CEP72	0	0	10995	-190
INTS9	0	0	10996	-191
EIF2B5	0	-2	10997	4622
TAX1BP1	0	-3	10998	5929
TUBGCP4	0	0	10999	-191
EIF2B3	0	0	11000	-192
ZFP64	0	-1	11001	2665
EIF2B4	0	-1	11002	2665
NAXD	0	0	11003	-191
SIGLEC9	0	-3	11004	5933
INTS13	0	0	11005	-190
WDR11	0	-1	11006	2666
FILIP1	0	-2	11007	4629
AP1G2	0	0	11008	-189
DNAJC11	0	0	11009	-190
AP1M1	0	-1	11010	2665
LSM3	0	-4	11011	6849
SNURF	0	0	11012	-188
ENDOU	0	0	11013	-189
C5AR2	0	0	11014	-189
C1orf112	0	0	11015	-189
EIF2S2	0	0	11016	-189
KLF13	0	-1	11017	2669
ATP10A	0	0	11018	-188
NTNG1	0	-4	11019	6855
GET4	0	-1	11020	2668
BIRC6	0	0	11021	-187
MARCHF5	0	-3	11022	5950
ZNF510	0	0	11023	-186
ARL15	0	-4	11024	6858
SLC45A4	0	-2	11025	4641
SPRYD7	0	0	11026	-185
LRRN3	0	0	11027	-186
MRS2	0	0	11028	-186
H2BS1	0	-1	11029	2674
KCNK10	0	-3	11030	5955
MORC2	0	0	11031	-186
TAS2R5	0	-4	11032	6864
MRPL39	0	0	11033	-185
KAT14	0	0	11034	-185
DPH5	0	0	11035	-185
NDFIP2	0	0	11036	-186
UNC93A	0	0	11037	-186
TBC1D24	0	-1	11038	2680
GATAD2B	0	-3	11039	5963
RAB22A	0	-2	11040	4652
TRAPPC8	0	0	11041	-188
ZNF286A	0	0	11042	-188
L1TD1	0	-1	11043	2682
TERF2IP	0	0	11044	-190
INPP5F	0	-1	11045	2683
TAF9B	0	0	11046	-190
GNB1L	0	0	11047	-191
SLC25A39	0	0	11048	-193
CILK1	0	-4	11049	6879
NKIRAS2	0	0	11050	-193
GTPBP2	0	-2	11051	4661
CCDC22	0	-2	11052	4658
FBXW5	0	0	11053	-191
MIF4GD	0	0	11054	-191
ZNF853	0	-1	11055	2690
GBGT1	0	0	11056	-190
ACAD9	0	-3	11057	5976
GAR1	0	0	11058	-190
MIEF1	0	0	11059	-190
FBLIM1	0	-2	11060	4664
CLSTN1	0	-3	11061	5977
GRAMD1C	0	0	11062	-189
DNAH1	0	-1	11063	2694
OR7A17	0	0	11064	-189
PLEKHG5	0	-2	11065	4668
MRPL42	0	0	11066	-188
WDR18	0	0	11067	-188
PRR13	0	-1	11068	2698
DHRS7B	0	0	11069	-188
ASTE1	0	0	11070	-188
PLEKHA5	0	-1	11071	2699
DNAJC10	0	-1	11072	2699
S100A14	0	-1	11073	2698
NDRG2	0	-4	11074	6902
BTG4	0	-1	11075	2699
MRPS21	0	0	11076	-184
MCTS1	0	0	11077	-184
ZRANB1	0	0	11078	-184
IFT81	0	0	11079	-185
NECTIN3	0	0	11080	-186
MRPS28	0	0	11081	-186
OSTM1	0	-1	11082	2703
MAGEH1	0	-1	11083	2703
YIPF1	0	0	11084	-187
TAF7L	0	-1	11085	2704
CNGB3	0	0	11086	-188
ATP6V1H	0	-2	11087	4682
CC2D2A	0	-2	11088	4682
PHLDA1	0	-2	11089	4682
SRRT	0	-2	11090	4682
OR51B4	0	0	11091	-187
OR4F5	0	-2	11092	4683
USP36	0	0	11093	-187
METTL13	0	-1	11094	2711
UGT1A5	0	0	11095	-186
OR10G6	0	0	11096	-187
STAMBPL1	0	0	11097	-188
IFT80	0	-2	11098	4688
NECAB2	0	0	11099	-187
ARMCX3	0	0	11100	-187
LSR	0	0	11101	-188
DISP3	0	0	11102	-188
KLHL8	0	-1	11103	2719
PCDH10	0	-1	11104	2719
ZNF398	0	-4	11105	6931
PDZD4	0	0	11106	-186
ZBED2	0	0	11107	-186
GNL3L	0	-2	11108	4694
FAM135A	0	0	11109	-185
FCRL2	0	-2	11110	4694
HAUS3	0	0	11111	-185
RAB11FIP2	0	0	11112	-185
DOLK	0	-2	11113	4695
MTMR12	0	-1	11114	2725
OR2A4	0	-1	11115	2724
PIGT	0	-1	11116	2724
ESF1	0	-1	11117	2723
NOP58	0	-2	11118	4697
OR4K5	0	-1	11119	2723
OR52N1	0	-1	11120	2723
BIRC7	0	-1	11121	2722
MED15	0	0	11122	-184
BCL2L14	0	-6	11123	8125
NLGN2	0	-1	11124	2724
MIB1	0	0	11125	-183
ING3	0	0	11126	-183
SIPA1L2	0	0	11127	-183
UGT1A8	0	-1	11128	2726
OR4K1	0	0	11129	-182
IGFLR1	0	0	11130	-182
ST6GALNAC4	0	-4	11131	6953
ZNF385D	0	0	11132	-181
SH3D21	0	0	11133	-182
CBLL1	0	-1	11134	2730
BTBD1	0	-1	11135	2730
ZNF280D	0	-1	11136	2729
AKAP8L	0	0	11137	-180
COQ3	0	0	11138	-180
UBA5	0	0	11139	-180
SUV39H2	0	-2	11140	4713
CDHR2	0	0	11141	-180
GIPC2	0	0	11142	-180
HBP1	0	-2	11143	4715
AHI1	0	-4	11144	6964
SEC22A	0	-1	11145	2735
C9orf78	0	0	11146	-179
MED18	0	0	11147	-181
RPAP2	0	0	11148	-181
IPO4	0	-1	11149	2737
C11orf80	0	0	11150	-180
CLIP4	0	-1	11151	2738
RAB8B	0	0	11152	-180
ALG13	0	-1	11153	2739
ZNF613	0	0	11154	-179
SETD6	0	0	11155	-181
ZNF562	0	-2	11156	4719
DCHS2	0	-2	11157	4719
SPA17	0	-3	11158	6064
TM6SF1	0	-1	11159	2742
PLBD1	0	-4	11160	6977
KCTD9	0	-1	11161	2743
DIPK2B	0	-1	11162	2743
AAGAB	0	-3	11163	6067
NOL9	0	0	11164	-173
ZNF586	0	0	11165	-173
MBTD1	0	0	11166	-173
NUDT9	0	-1	11167	2742
PYROXD1	0	-1	11168	2742
TUBA8	0	0	11169	-171
HAUS6	0	-2	11170	4728
ASIC5	0	0	11171	-170
EPS8L3	0	0	11172	-170
ATP13A3	0	-3	11173	6076
OR5AC2	0	-1	11174	2746
EPB41L5	0	0	11175	-168
VWA7	0	0	11176	-169
VPS28	0	0	11177	-169
DUSP16	0	0	11178	-170
VASH2	0	-3	11179	6078
CEP97	0	-1	11180	2750
CLPTM1L	0	-1	11181	2750
SH3RF1	0	-1	11182	2749
RDH14	0	0	11183	-166
TRAJ56	0	-1	11184	2750
PHF12	0	-1	11185	2750
RNF128	0	-5	11186	7682
ARMH3	0	0	11187	-164
CERS4	0	0	11188	-164
ZNF436	0	-1	11189	2753
PGBD5	0	0	11190	-166
TSEN2	0	0	11191	-167
COLEC12	0	-9	11192	9081
MPIG6B	0	-2	11193	4749
MYH7B	0	-1	11194	2755
EGFL7	0	-1	11195	2754
TUBB1	0	-5	11196	7689
COL20A1	0	0	11197	-168
CASZ1	0	-1	11198	2754
STARD5	0	0	11199	-169
EFCC1	0	-2	11200	4751
THAP7	0	0	11201	-169
GRAMD1A	0	-1	11202	2754
NKAIN1	0	-1	11203	2753
OR4K15	0	0	11204	-168
EEPD1	0	-2	11205	4755
ZNF34	0	0	11206	-167
ZFYVE1	0	-2	11207	4756
ANKHD1	0	0	11208	-166
TTYH3	0	0	11209	-166
TPCN1	0	-1	11210	2755
LRRN1	0	0	11211	-165
OR2AE1	0	0	11212	-166
MSRB1	0	0	11213	-166
STK39	0	-4	11214	7022
RRP15	0	0	11215	-166
GINS2	0	0	11216	-166
RRP7A	0	0	11217	-166
WASHC3	0	0	11218	-166
KCNMB4	0	-1	11219	2756
EXOSC3	0	0	11220	-165
OR10W1	0	0	11221	-167
GLRX2	0	-4	11222	7028
ZMYM1	0	0	11223	-166
OR4F16	0	0	11224	-166
OR4A15	0	0	11225	-167
LSM8	0	0	11226	-167
OR4A5	0	0	11227	-167
EXOSC1	0	0	11228	-167
PPIL1	0	0	11229	-167
RNF111	0	-1	11230	2761
RNF122	0	0	11231	-166
TBX22	0	-3	11232	6125
UPB1	0	-1	11233	2762
ZNF669	0	0	11234	-166
ZNF44	0	0	11235	-168
GEMIN6	0	-2	11236	4777
WBP11	0	0	11237	-170
MRPS33	0	0	11238	-170
MED31	0	-1	11239	2767
RABGEF1	0	-1	11240	2767
SLC35C2	0	-1	11241	2767
EPHX3	0	-1	11242	2767
NSMCE4A	0	0	11243	-168
RAB23	0	-4	11244	7046
RNU4-1	0	0	11245	-167
DNAJB11	0	-3	11246	6138
GPRC5B	0	-5	11247	7736
SLCO1B3	0	-2	11248	4786
CYB5R2	0	0	11249	-165
LUC7L3	0	0	11250	-165
SLCO4A1	0	0	11251	-166
KDM8	0	-1	11252	2776
PIGV	0	-1	11253	2776
MRM1	0	0	11254	-164
GON4L	0	-1	11255	2777
TAF5L	0	-1	11256	2777
SLC25A22	0	-1	11257	2777
OR6K2	0	0	11258	-162
CEP76	0	0	11259	-163
ZBTB11	0	-1	11260	2779
ALG9	0	-1	11261	2778
CARF	0	-1	11262	2777
TNIP3	0	-2	11263	4798
SHCBP1	0	0	11264	-160
OR2G2	0	0	11265	-164
SIGLEC7	0	-6	11266	8261
ZNF696	0	0	11267	-163
KATNBL1	0	-1	11268	2781
BEST2	0	0	11269	-164
JADE1	0	-1	11270	2779
OR2C3	0	0	11271	-164
ZNF408	0	0	11272	-164
FNBP1L	0	-2	11273	4805
CCDC82	0	0	11274	-164
OR2G3	0	0	11275	-164
DAPP1	0	0	11276	-164
OR6N2	0	0	11277	-166
KCNMB3	0	0	11278	-166
MAB21L4	0	0	11279	-166
ATP2C1	0	-2	11280	4809
GEMIN7	0	-1	11281	2788
FBXO31	0	-1	11282	2788
TSPAN13	0	-3	11283	6172
SLC8B1	0	-2	11284	4812
PRXL2B	0	0	11285	-163
OR2D3	0	0	11286	-163
OR56A1	0	0	11287	-163
OR2T11	0	0	11288	-163
MAK16	0	-1	11289	2792
UNC5A	0	-1	11290	2792
ATP6V1G3	0	-1	11291	2791
OTULIN	0	0	11292	-163
FAT3	0	0	11293	-163
KCMF1	0	-1	11294	2791
PGAP1	0	-4	11295	7091
KCNH7	0	0	11296	-162
KLC4	0	0	11297	-162
ZNF556	0	0	11298	-163
GRIPAP1	0	-2	11299	4821
WDR90	0	0	11300	-162
MINDY3	0	0	11301	-162
STRADA	0	-1	11302	2795
OR2T10	0	-1	11303	2795
RMI1	0	-3	11304	6188
SNX21	0	0	11305	-160
CASP16P	0	0	11306	-160
PHLDB2	0	-1	11307	2798
MAB21L3	0	0	11308	-160
OR2T12	0	0	11309	-160
PARD6B	0	0	11310	-160
LARGE2	0	0	11311	-160
NT5C1A	0	0	11312	-161
TSPAN18	0	0	11313	-162
OR52W1	0	0	11314	-162
NIBAN3	0	-1	11315	2805
CEACAM21	0	0	11316	-161
TMCO2	0	0	11317	-161
FAM106A	0	0	11318	-161
HS6ST2	0	-1	11319	2807
ALG14	0	0	11320	-160
PHC3	0	-1	11321	2807
LRRIQ3	0	-2	11322	4841
OR10J5	0	0	11323	-158
ZNF30	0	0	11324	-158
NXPE2	0	-1	11325	2810
PSME3IP1	0	0	11326	-158
OR2T4	0	0	11327	-158
LSG1	0	0	11328	-158
ERC2	0	0	11329	-158
ITSN2	0	-1	11330	2814
DECR2	0	-4	11331	7126
OR10G2	0	0	11332	-158
TIMM13	0	-1	11333	2815
SIPA1L1	0	-2	11334	4850
LTN1	0	0	11335	-156
PI4K2B	0	-2	11336	4851
ZNF444	0	0	11337	-158
UEVLD	0	0	11338	-158
KCNK4	0	-2	11339	4853
TIMM10B	0	0	11340	-158
ANKRD17	0	-2	11341	4854
OR10H2	0	0	11342	-159
TIMM9	0	0	11343	-159
GIMAP5	0	-1	11344	2819
KLK13kmpll	0	0	11345	-160
SLC22A15	0	0	11346	-160
AGO1	0	-1	11347	2820
CUZD1	0	0	11348	-159
STRBP	0	0	11349	-159
OR11A1	0	0	11350	-159
SLITRK5	0	-2	11351	4861
BRF2	0	0	11352	-159
RDH8	0	0	11353	-159
RAI14	0	0	11354	-160
CKAP2	0	-1	11355	2825
