# gene	views	view_delta	view_rank	view_rank_delta
LYN	20	8	1002	-9
MUC16	20	5	1003	153
CXCL11	20	11	1004	-284
IFNGR1	20	7	1005	48
NPHS1	20	-3	1006	418
HSPG2	20	9	1007	-91
COL17A1	20	12	1008	-425
ITGA2	20	19	1009	-4320
CXCL16	20	14	1010	-795
SLC25A13	20	13	1011	-576
ARRB1	20	12	1012	-423
TRPV4	20	5	1013	153
KCNQ1	20	8	1014	-13
CAD	20	13	1015	-589
CLU	20	6	1016	105
CCR8	20	11	1017	-302
CCNA2	20	15	1018	-1094
MEFV	20	3	1019	230
CRYAB	20	20	1020	-7119
EFNB2	20	17	1021	-2033
NGFR	20	1	1022	309
FCER1G	20	15	1023	-1135
GRIN2B	20	14	1024	-839
DYRK1A	20	-3	1025	428
ETS1	20	7	1026	48
FOXM1	20	15	1027	-1149
PROP1	20	7	1028	49
IL1RAP	20	13	1029	-621
IL25	20	19	1030	-4715
IL26	20	6	1031	102
TGFBR1	20	6	1032	100
PTGER4	20	7	1033	49
LMNB1	20	11	1034	-317
LTB	20	13	1035	-640
CIITA	20	11	1036	-328
CER1	20	10	1037	-217
FMO3	20	7	1038	46
EREG	20	16	1039	-1610
PIGA	20	8	1040	-21
SMARCA4	20	7	1041	45
ARID1A	20	13	1042	-665
TNFRSF13B	20	1	1043	308
EDAR	20	-5	1044	484
POLB	20	8	1045	-23
GPNMB	20	14	1046	-925
PPIA	20	14	1047	-928
SHC1	20	12	1048	-486
PDGFB	20	14	1049	-932
TOMM20	20	11	1050	-340
SPO11	20	6	1051	108
ANO1	20	3	1052	249
ANGPTL4	20	11	1053	-344
APOL1	20	3	1054	250
B3GAT1	20	14	1055	-980
TRIM63	20	-49	1056	860
JAG1	20	6	1057	108
PIGR	20	2	1058	291
ENG	20	9	1059	-113
CCR1	19	11	1060	-359
DSP	19	3	1061	254
MOG	19	2	1062	287
CYP11A1	19	-11	1063	604
PLP1	19	8	1064	-28
NPHS2	19	13	1065	-722
ERBB2	19	1	1066	326
DEFB4B	19	13	1067	-730
PFKM	19	5	1068	160
CCL18	19	12	1069	-514
TSC1	19	3	1070	255
TRPM5	19	12	1071	-531
E2F1	19	12	1072	-535
CD247	19	15	1073	-1406
VCAN	19	9	1074	-135
CACNA1C	19	6	1075	103
ASCL1	19	4	1076	211
ALCAM	19	13	1077	-768
GATA6	19	9	1078	-135
DMPK	19	6	1079	106
PMCH	19	-1	1080	412
TICAM1	19	-11	1081	612
ERCC1	19	2	1082	290
CNTF	19	-1	1083	413
FLI1	19	12	1084	-564
JCHAIN	19	10	1085	-249
SOS1	19	11	1086	-407
MADCAM1	19	-2	1087	447
IHH	19	0	1088	365
RAB5A	19	13	1089	-808
MRC1	19	17	1090	-3064
OPN1LW	19	-6	1091	537
NFKB1	19	9	1092	-156
NEFL	19	11	1093	-412
MUC2	19	10	1094	-265
TRAF6	19	6	1095	106
ENO1	19	8	1096	-39
LIFR	19	18	1097	-4849
ROCK2	19	17	1098	-3207
CYP2C8	19	6	1099	105
PAX7	19	5	1100	160
VDAC1	19	17	1101	-3364
ULK1	19	7	1102	30
SLC6A1	19	13	1103	-874
TNFRSF18	19	14	1104	-1226
ZRANB1	19	19	1105	-9593
ANGPTL3	19	8	1106	-58
FIP1L1	19	17	1107	-3849
PRDM16	19	7	1108	30
EIF2A	19	7	1109	29
SHANK3	19	11	1110	-451
BTLA	19	8	1111	-58
RSPO1	19	5	1112	164
HMGA2	19	11	1113	-454
TSHR	18	-10	1114	622
VGF	18	-1	1115	425
PREP	18	12	1116	-664
CCL8	18	15	1117	-1836
ASIP	18	-2	1118	459
CD79B	18	11	1119	-460
FOXA2	18	6	1120	95
OAS1	18	9	1121	-184
BCO1	18	11	1122	-464
NID1	18	2	1123	307
SELPLG	18	11	1124	-471
KRT18	18	10	1125	-325
MYH7	18	10	1126	-327
PHOX2B	18	8	1127	-83
KCNJ2	18	9	1128	-194
HSD11B2	18	13	1129	-1008
ALAS1	18	15	1130	-1947
SMAD3	18	11	1131	-497
BCL3	18	3	1132	262
DLST	18	13	1133	-1021
ACSL4	18	12	1134	-727
GSTP1	18	6	1135	95
EPOR	18	-6	1136	562
BMPR1A	18	7	1137	17
GAP43	18	11	1138	-509
MAP2K1	18	8	1139	-88
HRG	18	-53	1140	949
MAF	18	7	1141	15
PALLD	18	1	1142	347
BAK1	18	8	1143	-93
ITGB6	18	18	1144	-7431
TGFBI	18	11	1145	-513
MRE11	18	11	1146	-519
RAD51C	18	15	1147	-2070
ND1	18	3	1148	266
NCL	18	6	1149	96
PTGFR	18	13	1150	-1069
ETF1	18	13	1151	-1069
CSF3R	18	10	1152	-357
CD276	18	13	1153	-1084
MYBPC3	18	5	1154	166
LHCGR	18	4	1155	219
FBL	18	10	1156	-360
NPPC	18	7	1157	19
PITX2	18	12	1158	-786
PROCR	18	14	1159	-1562
ARC	18	10	1160	-372
POLH	18	8	1161	-104
OLIG2	18	2	1162	322
PRKCQ	18	13	1163	-1139
MAP3K7	18	1	1164	365
YES1	18	14	1165	-1613
MRAS	18	13	1166	-1197
WNT3A	18	7	1167	0
REG3G	18	11	1168	-586
SP7	18	15	1169	-2590
F11	17	1	1170	364
ESPL1	17	4	1171	219
NRGN	17	13	1172	-1254
SRY	17	7	1173	-5
WAS	17	-9	1174	650
ANPEP	17	9	1175	-252
DHH	17	6	1176	80
NKX2-1	17	12	1177	-900
TBXA2R	17	8	1178	-119
IDH2	17	3	1179	272
GRM6	17	14	1180	-1788
KYNU	17	11	1181	-618
HMOX1	17	10	1182	-399
CALD1	17	11	1183	-617
BMI1	17	9	1184	-252
MYOG	17	8	1185	-125
GRM1	17	12	1186	-907
ADGRE5	17	9	1187	-254
CXCR6	17	10	1188	-404
PER2	17	8	1189	-125
PER1	17	1	1190	373
CHRM5	17	7	1191	-8
HSPB1	17	12	1192	-919
MASP2	17	13	1193	-1303
CCNB1	17	4	1194	225
PLIN2	17	10	1195	-419
ALPL	17	1	1196	377
XRCC6	17	2	1197	330
FABP3	17	13	1198	-1339
GPR183	17	10	1199	-440
GP1BA	17	1	1200	377
CHI3L1	17	5	1201	157
PTGER3	17	7	1202	-26
RARA	17	-2	1203	483
BBC3	17	7	1204	-29
SDHA	17	13	1205	-1385
MDK	17	7	1206	-28
INSL3	17	-1	1207	448
TFF1	17	10	1208	-453
LRP5	17	-2	1209	483
LUM	17	12	1210	-1021
TP53BP1	17	8	1211	-150
MYH6	17	6	1212	78
HSP90B1	17	14	1213	-2058
LAMP2	17	2	1214	329
FADS1	17	14	1215	-2064
SPI1	17	13	1216	-1447
KLF2	17	14	1217	-2085
RYR1	17	4	1218	223
SDHB	17	-4	1219	572
SCTR	17	7	1220	-43
MDC1	17	11	1221	-736
UBC	17	11	1222	-740
PMP22	17	8	1223	-156
PON1	17	10	1224	-494
CD226	17	8	1225	-163
HDAC6	17	11	1226	-762
NRP2	17	11	1227	-770
TCF7	17	10	1228	-509
U2AF2	17	0	1229	424
TREM1	17	11	1230	-796
ERAP2	17	-3	1231	546
CD200R1	17	12	1232	-1165
MRGPRX2	17	11	1233	-815
ASXL1	17	5	1234	153
IZUMO1R	17	8	1235	-179
REST	17	12	1236	-1175
APOD	17	9	1237	-331
APRT	16	12	1238	-1179
ABCA4	16	10	1239	-535
UCN	16	11	1240	-823
NF2	16	-4	1241	585
CCL21	16	6	1242	60
ABCG1	16	5	1243	150
GRM4	16	8	1244	-182
HPSE	16	8	1245	-183
CORIN	16	11	1246	-827
PLA1A	16	6	1247	62
TKTL1	16	4	1248	229
C5AR1	16	13	1249	-1707
CD48	16	11	1250	-826
CD1A	16	7	1251	-55
TSC2	16	4	1252	226
PPBP	16	12	1253	-1201
PLEC	16	1	1254	396
PRF1	16	7	1255	-54
CYP11B1	16	0	1256	443
SLC5A5	16	-2	1257	510
GAS6	16	9	1258	-333
NADK	16	8	1259	-183
CA9	16	10	1260	-561
KRT7	16	10	1261	-565
TRPM7	16	5	1262	153
ESRRG	16	15	1263	-4135
CIDEA	16	11	1264	-845
ACVR2A	16	14	1265	-2616
APCS	16	5	1266	152
CDKN1C	16	4	1267	234
CEBPB	16	-15	1268	820
EGR2	16	6	1269	58
CTSC	16	11	1270	-868
FGA	16	12	1271	-1245
OPN1SW	16	10	1272	-583
ELF2	16	6	1273	53
PTPN22	16	2	1274	359
MECOM	16	11	1275	-894
EPHX2	16	6	1276	52
PTMA	16	5	1277	155
MCPH1	16	6	1278	48
PRMT1	16	14	1279	-2834
IL13RA2	16	13	1280	-1922
TGFB3	16	6	1281	44
IL2RB	16	7	1282	-59
RAD21	16	2	1283	353
ABCC1	16	8	1284	-215
RARG	16	6	1285	40
ABCD1	16	10	1286	-619
RCVRN	16	10	1287	-620
CLDN5	16	6	1288	41
ZEB2	16	13	1289	-1942
NR4A2	16	14	1290	-2953
MUC5AC	16	7	1291	-72
TSG101	16	2	1292	357
RN7SL1	16	-5	1293	648
RYR2	16	-4	1294	616
NOD1	16	10	1295	-648
KLRB1	16	13	1296	-2021
FOSL1	16	12	1297	-1381
AIM2	16	4	1298	236
EIF2AK3	16	0	1299	462
MARCO	16	12	1300	-1432
SKP2	16	11	1301	-985
STAG2	16	11	1302	-1002
AKR1C3	16	11	1303	-1007
IL18R1	16	11	1304	-1016
POLQ	16	7	1305	-88
TNFRSF10B	16	10	1306	-700
TREX1	16	9	1307	-437
ATF6	16	4	1308	231
TPX2	16	1	1309	414
TMEM97	16	-4	1310	626
CNTNAP2	16	14	1311	-3608
NOX4	16	7	1312	-94
VSIR	16	10	1313	-727
BID	16	1	1314	416
CEL	15	11	1315	-1106
FOS	15	4	1316	228
CXCL6	15	8	1317	-255
SUOX	15	6	1318	22
LIN28A	15	-3	1319	577
PLTP	15	13	1320	-2486
CD93	15	10	1321	-765
GNLY	15	8	1322	-258
ITGA2B	15	14	1323	-3996
ACADM	15	11	1324	-1131
PTGIR	15	9	1325	-477
ATXN2	15	14	1326	-4011
SOX1	15	7	1327	-112
C2	15	4	1328	226
NSF	15	4	1329	225
TRPM4	15	11	1330	-1143
CASP7	15	11	1331	-1143
PRKCD	15	11	1332	-1145
CRHR1	15	-2	1333	546
ATP7A	15	-2	1334	546
ANG	15	9	1335	-494
ADRA1B	15	5	1336	131
SLC24A5	15	-2	1337	547
GP6	15	-5	1338	674
FPR2	15	15	1339	-6878
GAD1	15	8	1340	-292
FANCD2	15	5	1341	124
MBNL1	15	8	1342	-295
LAMP3	15	14	1343	-4247
EBF1	15	12	1344	-1776
HARS1	15	2	1345	370
IL31	15	1	1346	429
GZMB	15	2	1347	371
GH1	15	7	1348	-129
DSG1	15	9	1349	-525
HADHA	15	13	1350	-2689
GPC1	15	13	1351	-2692
ID2	15	10	1352	-833
MMP12	15	13	1353	-2734
MMP14	15	6	1354	18
NTF4	15	2	1355	375
SCGB1A1	15	1	1356	430
TEAD1	15	6	1357	18
JUNB	15	12	1358	-1857
MST1	15	8	1359	-311
SCAP	15	11	1360	-1252
TNNT2	15	9	1361	-551
LORICRIN	15	9	1362	-554
PTPN6	15	9	1363	-555
ISL1	15	13	1364	-2834
IGF2R	15	10	1365	-857
PTH1R	15	3	1366	309
XCR1	15	13	1367	-2842
CSK	15	6	1368	12
XCL1	15	12	1369	-1889
DNMT3B	15	11	1370	-1267
LGALS9	15	5	1371	120
LIG1	15	6	1372	7
NOS2	15	9	1373	-566
BRD2	15	11	1374	-1285
SOX11	15	10	1375	-876
PFN1	15	14	1376	-4629
RACK1	15	3	1377	318
PFKFB3	15	-5	1378	699
OTX2	15	6	1379	9
SIGLEC1	15	10	1380	-884
LGI1	15	0	1381	492
MYLK	15	7	1382	-142
S100A12	15	14	1383	-4741
PAX9	15	6	1384	4
PDE4B	15	9	1385	-582
BBOX1	15	13	1386	-3106
UCP2	15	8	1387	-328
P2RY14	15	10	1388	-902
PRMT5	15	12	1389	-2037
YY1	15	6	1390	1
SLC16A2	15	4	1391	242
ATG7	15	10	1392	-909
NUMB	15	-7	1393	774
BCL2L11	15	7	1394	-145
STAT2	15	9	1395	-599
ZFY	15	-2	1396	595
EEF2K	15	13	1397	-3277
SSTR2	15	1	1398	454
PARK7	15	5	1399	126
CCNL1	15	15	1400	-8895
ERVW-1	15	-11	1401	860
SIN3A	15	8	1402	-345
CD244	15	11	1403	-1448
CEP290	15	11	1404	-1470
ADTRP	15	15	1405	-10053
CLEC7A	15	11	1406	-1488
COL1A2	14	0	1407	508
DAGLA	14	8	1408	-363
PCSK1	14	3	1409	322
EMD	14	2	1410	393
BST2	14	10	1411	-1022
CD6	14	8	1412	-372
GALC	14	8	1413	-373
CD207	14	7	1414	-161
L1CAM	14	0	1415	509
BRIP1	14	10	1416	-1026
NRTN	14	10	1417	-1032
SHOX	14	-7	1418	789
CCL20	14	1	1419	458
MC2R	14	5	1420	112
LRP2	14	8	1421	-386
CCL28	14	13	1422	-3918
PTX3	14	3	1423	323
NCR1	14	10	1424	-1039
SLC25A20	14	4	1425	228
APOA1	14	6	1426	-14
GRM3	14	10	1427	-1039
DISC1	14	3	1428	325
RUNX3	14	3	1429	324
FOXP1	14	9	1430	-672
APLNR	14	8	1431	-394
CBL	14	3	1432	324
STIM1	14	7	1433	-176
CCKAR	14	10	1434	-1060
WRN	14	1	1435	467
ADRA2B	14	3	1436	324
ADRA2C	14	6	1437	-22
SLC26A5	14	-5	1438	733
GLI1	14	-5	1439	732
CDH6	14	13	1440	-4006
CDH17	14	14	1441	-6728
EIF2S1	14	3	1442	327
RHOC	14	7	1443	-184
AKR1B1	14	2	1444	407
G6PC1	14	12	1445	-2514
GRIN1	14	6	1446	-26
FGF10	14	4	1447	229
ELK1	14	11	1448	-1671
DRD5	14	-1	1449	576
GNAQ	14	0	1450	532
CTSG	14	-3	1451	658
SERPINA3	14	9	1452	-725
IFNB1	14	5	1453	118
HES1	14	2	1454	406
PENK	14	8	1455	-434
GPR35	14	11	1456	-1721
KRT8	14	10	1457	-1123
ADCYAP1	14	0	1458	531
HLA-DPB1	14	14	1459	-7093
UGT2B7	14	4	1460	225
IL12B	14	8	1461	-433
THRB	14	6	1462	-35
INHBA	14	8	1463	-433
PDX1	14	2	1464	412
NBN	14	4	1465	221
IVL	14	9	1466	-740
OGG1	14	11	1467	-1749
TNFRSF1B	14	-2	1468	638
TCF4	14	1	1469	487
SLC1A3	14	7	1470	-202
LRP6	14	12	1471	-2737
TGFBR2	14	4	1472	223
FDXR	14	5	1473	116
HNF4A	14	0	1474	541
DCK	14	1	1475	485
LGALS1	14	7	1476	-208
MCOLN1	14	11	1477	-1800
CENPB	14	7	1478	-211
NOTCH2	14	7	1479	-211
TNXB	14	0	1480	543
SPTBN1	14	12	1481	-2823
SARM1	14	9	1482	-774
PIN1	14	-6	1483	803
ADAM12	14	9	1484	-776
PGM1	14	11	1485	-1851
SNAI2	14	9	1486	-786
PLCG1	14	5	1487	112
PLCG2	14	10	1488	-1235
PDE4A	14	7	1489	-221
PRRX1	14	5	1490	109
TNKS	14	5	1491	108
CDC7	14	8	1492	-486
NNT	14	7	1493	-224
IFITM3	14	7	1494	-225
FIG4	14	10	1495	-1255
PRG4	14	2	1496	421
FOXN1	14	6	1497	-43
BCL11B	14	12	1498	-3164
CDCP1	14	13	1499	-5072
SYN1	14	3	1500	345
LILRB1	14	10	1501	-1296
WNK1	14	7	1502	-237
CUL3	14	8	1503	-512
SLC17A7	14	10	1504	-1297
RTN4	14	11	1505	-2044
IFITM1	14	3	1506	346
ERAP1	14	8	1507	-525
LEF1	14	3	1508	343
DCLRE1C	14	-4	1509	744
DOT1L	14	10	1510	-1383
PTF1A	14	7	1511	-249
ACR	13	3	1512	337
CCL1	13	3	1513	337
F2R	13	10	1514	-1420
TIA1	13	8	1515	-545
NUDT15	13	12	1516	-3754
ITGA6	13	13	1517	-6379
HBD	13	3	1518	341
NEDD8	13	9	1519	-911
CUBN	13	10	1520	-1426
CTNNB1	13	2	1521	426
SLC22A12	13	8	1522	-550
OGDH	13	10	1523	-1432
CEACAM5	13	11	1524	-2277
CLPX	13	11	1525	-2285
CLEC4E	13	6	1526	-52
FCGR2B	13	4	1527	226
CCL26	13	10	1528	-1457
CCL19	13	9	1529	-939
ERCC3	13	3	1530	332
MT-RNR2	13	9	1531	-939
CACNA2D1	13	0	1532	567
MAPK3	13	8	1533	-572
CBFB	13	4	1534	217
CISH	13	4	1535	217
CKB	13	12	1536	-3867
DSG2	13	11	1537	-2325
MCM2	13	8	1538	-572
NKX2-5	13	6	1539	-73
ABCA12	13	2	1540	427
GLI3	13	4	1541	221
FABP4	13	6	1542	-75
CDH1	13	7	1543	-297
APOA4	13	-9	1544	936
STS	13	3	1545	333
AGTR2	13	-11	1546	975
DCTN1	13	13	1547	-6688
GLUD2	13	12	1548	-4056
AKT2	13	10	1549	-1585
ERBB4	13	0	1550	573
PXN	13	-2	1551	677
MAG	13	9	1552	-1008
PROX1	13	10	1553	-1597
ICAM2	13	8	1554	-626
RAG2	13	9	1555	-1012
CCN1	13	10	1556	-1606
ADORA2B	13	9	1557	-1034
IRF1	13	3	1558	319
ANGPT1	13	11	1559	-2605
RAD52	13	7	1560	-344
ANGPT2	13	9	1561	-1049
RHEB	13	2	1562	431
ATP8	13	7	1563	-348
MTRR	13	3	1564	318
IRF5	13	9	1565	-1059
POU1F1	13	4	1566	214
LY6E	13	12	1567	-4304
HLA-DQA1	13	-8	1568	927
MYCL	13	4	1569	209
SMC1A	13	7	1570	-364
MKKS	13	7	1571	-370
KCNA2	13	10	1572	-1732
SCN10A	13	9	1573	-1125
NFATC1	13	-1	1574	636
IKBKE	13	10	1575	-1782
TOX	13	7	1576	-384
PCSK6	13	12	1577	-4633
ICOSLG	13	2	1578	433
DDX3Y	13	9	1579	-1152
SGK1	13	7	1580	-396
UTY	13	9	1581	-1162
SLC1A2	13	10	1582	-1835
PPIB	13	9	1583	-1166
SF3B2	13	-2	1584	691
METAP2	13	11	1585	-3045
TNFRSF14	13	7	1586	-419
SREBF2	13	4	1587	191
G3BP1	13	0	1588	584
TAP1	13	10	1589	-1920
VAMP2	13	8	1590	-748
SYT1	13	8	1591	-748
SALL4	13	5	1592	42
SIRT2	13	6	1593	-152
IL19	13	5	1594	43
DLL4	13	4	1595	193
FBXW7	13	10	1596	-2036
IL34	13	10	1597	-2055
ABCG5	13	5	1598	41
APOA5	13	13	1599	-10387
FLCN	13	-5	1600	834
TRPM2	13	7	1601	-454
MAPK8	13	7	1602	-454
S100A8	13	2	1603	430
SLC25A1	12	8	1604	-814
KCNQ4	12	10	1605	-2164
ASPM	12	0	1606	591
CGA	12	4	1607	184
CCL25	12	4	1608	184
SQLE	12	-1	1609	654
ITGAV	12	6	1610	-171
CD37	12	10	1611	-2177
TWIST1	12	2	1612	425
HDAC4	12	4	1613	183
ASMT	12	-4	1614	803
CREB1	12	3	1615	313
BIRC2	12	7	1616	-471
CD1D	12	-1	1617	657
FCGR3A	12	10	1618	-2203
AK2	12	2	1619	423
CARM1	12	10	1620	-2207
SP100	12	6	1621	-192
ACKR3	12	9	1622	-1369
COMP	12	5	1623	29
CAV1	12	3	1624	311
EDNRB	12	9	1625	-1378
KRT10	12	2	1626	426
DPT	12	10	1627	-2236
UBA1	12	5	1628	18
ATP1A3	12	9	1629	-1400
COX4I1	12	6	1630	-203
TRPV6	12	6	1631	-204
CDH4	12	7	1632	-492
CGB3	12	7	1633	-492
CDH3	12	7	1634	-492
AAVS1	12	5	1635	12
ATOH1	12	3	1636	313
UGT1A1	12	0	1637	603
BMP7	12	0	1638	603
VLDLR	12	7	1639	-500
BIN1	12	7	1640	-502
SMAD2	12	5	1641	11
DDB1	12	9	1642	-1447
FGF4	12	6	1643	-216
FCER1A	12	9	1644	-1460
FOXG1	12	6	1645	-217
GFPT1	12	11	1646	-3919
EMP3	12	-13	1647	1096
FSHR	12	-3	1648	776
GNA11	12	7	1649	-518
EXT1	12	10	1650	-2398
MEF2A	12	10	1651	-2407
MEF2C	12	7	1652	-523
FLNC	12	10	1653	-2406
PTGER2	12	6	1654	-226
PSEN2	12	0	1655	609
MAPK10	12	9	1656	-1497
HTR5A	12	-2	1657	735
IRF8	12	11	1658	-4026
MMP13	12	6	1659	-225
GPR15	12	9	1660	-1514
IFNAR1	12	0	1661	611
PTBP1	12	8	1662	-924
MGP	12	-9	1663	1024
KRT5	12	-3	1664	787
AHSG	12	7	1665	-532
NR2F2	12	11	1666	-4090
ITK	12	11	1667	-4107
PDP1	12	3	1668	325
ARTN	12	3	1669	325
REL	12	7	1670	-539
SLC22A5	12	7	1671	-539
TCF7L2	12	-7	1672	947
ABCC4	12	10	1673	-2500
ITGB7	12	9	1674	-1566
LMO2	12	10	1675	-2536
PRC1	12	3	1676	322
CTBP1	12	6	1677	-249
MR1	12	8	1678	-956
HMGA1	12	10	1679	-2557
CTSL	12	9	1680	-1586
CD151	12	7	1681	-559
LMX1B	12	3	1682	324
CYTB	12	7	1683	-561
MXI1	12	11	1684	-4231
LTBR	12	2	1685	430
NME1	12	11	1686	-4264
ATG5	12	-3	1687	799
WAPL	12	10	1688	-2632
VAPA	12	8	1689	-992
SNRNP70	12	11	1690	-4384
MAPKAPK2	12	6	1691	-258
KCNK2	12	5	1692	-9
S100A10	12	8	1693	-998
KCNMA1	12	2	1694	433
SMARCA2	12	5	1695	-8
BAP1	12	1	1696	554
TRIM28	12	3	1697	323
TSIX	12	4	1698	165
EZR	12	6	1699	-271
SIM1	12	-2	1700	759
MVP	12	7	1701	-590
SUZ12	12	3	1702	316
ADGRG1	12	10	1703	-2828
SETDB1	12	4	1704	168
RAB7A	12	3	1705	313
SLC22A6	12	-1	1706	704
GPR65	12	11	1707	-4829
SLC27A2	12	12	1708	-8172
TBX5	12	5	1709	-17
PHGDH	12	7	1710	-609
OPTN	12	4	1711	170
PADI4	12	6	1712	-291
RIPK2	12	3	1713	318
NMNAT1	12	4	1714	171
MLXIPL	12	1	1715	556
SOX8	12	7	1716	-635
SLC12A5	12	8	1717	-1114
MRS2	12	12	1718	-8921
BHLHE41	12	1	1719	557
HMCN1	12	10	1720	-3298
MLKL	12	5	1721	-37
TMC1	12	4	1722	158
CLEC12A	12	11	1723	-6045
MIR21	12	3	1724	309
NNMT	12	12	1725	-11091
GSK3B	12	11	1726	-6115
MICA	12	0	1727	645
YBX1	12	7	1728	-686
AAA1	12	9	1729	-2033
CD53	11	7	1730	-689
PHB	11	9	1731	-2036
ARSA	11	-3	1732	831
DCD	11	7	1733	-695
C9	11	7	1734	-695
BPI	11	8	1735	-1207
DHPS	11	6	1736	-335
CEACAM8	11	7	1737	-698
DHCR7	11	5	1738	-47
TAT	11	0	1739	645
DAG1	11	1	1740	557
CYP2R1	11	1	1741	557
PYGM	11	5	1742	-46
HBG1	11	-2	1743	785
CXCL14	11	5	1744	-51
CPT2	11	2	1745	438
ERFE	11	4	1746	164
PROZ	11	5	1747	-54
FGF5	11	4	1748	164
PLAUR	11	1	1749	555
CALCRL	11	5	1750	-61
CCL24	11	7	1751	-711
NEUROG3	11	8	1752	-1238
METTL3	11	4	1753	163
SDHD	11	6	1754	-345
TRPM3	11	4	1755	156
PRPH	11	4	1756	156
TRPV3	11	4	1757	156
GARS1	11	10	1758	-3616
CA4	11	3	1759	314
PRKACA	11	8	1760	-1253
CD8A	11	10	1761	-3628
AKR1C4	11	3	1762	308
CSTB	11	6	1763	-351
DYSF	11	1	1764	558
TAFAZZIN	11	1	1765	558
CTH	11	1	1766	558
ROR2	11	3	1767	306
PIK3CD	11	9	1768	-2119
COPA	11	7	1769	-736
ABL2	11	10	1770	-3673
ACOX1	11	8	1771	-1274
CDKN2C	11	10	1772	-3683
CDH11	11	4	1773	149
CYP27A1	11	8	1774	-1281
ATXN1	11	8	1775	-1283
ARRB2	11	6	1776	-356
ATF1	11	6	1777	-358
NTRK3	11	6	1778	-358
BMP15	11	8	1779	-1292
ALAS2	11	8	1780	-1292
GADD45A	11	5	1781	-69
BST1	11	10	1782	-3749
BMPR2	11	-10	1783	1147
MAX	11	2	1784	456
FGG	11	2	1785	456
FGR	11	4	1786	150
EN1	11	-2	1787	813
EMP1	11	7	1788	-752
DUSP4	11	10	1789	-3785
CRAT	11	7	1790	-751
BLMH	11	7	1791	-755
H3-3A	11	5	1792	-78
GCLC	11	8	1793	-1335
GLO1	11	4	1794	150
EWSR1	11	7	1795	-756
GOT2	11	8	1796	-1341
FLNB	11	10	1797	-3842
EPX	11	-1	1798	753
RBPJ	11	11	1799	-6651
MAGEA4	11	9	1800	-2294
PEX5	11	5	1801	-86
FTH1	11	9	1802	-2320
ASPA	11	6	1803	-396
INPP5D	11	9	1804	-2344
RBP1	11	7	1805	-796
RARRES2	11	0	1806	677
JUND	11	7	1807	-798
TIMP2	11	-5	1808	979
TAPBP	11	5	1809	-97
CPE	11	4	1810	141
TOP1	11	6	1811	-402
RPS6KA1	11	6	1812	-406
SFTPB	11	3	1813	307
TPP1	11	9	1814	-2417
CREM	11	6	1815	-420
HLA-DRB3	11	11	1816	-6939
TPSAB1	11	6	1817	-425
LAIR1	11	5	1818	-119
KDM6B	11	7	1819	-834
HAND2	11	9	1820	-2474
PEX1	11	4	1821	126
KLK1	11	11	1822	-7139
PITX1	11	3	1823	301
DYRK1B	11	10	1824	-4234
KCNN4	11	2	1825	454
MYH11	11	9	1826	-2540
ETV6	11	3	1827	304
MYL2	11	9	1828	-2550
SMN2	11	7	1829	-881
FLOT1	11	8	1830	-1543
PAX2	11	3	1831	300
POLA1	11	9	1832	-2623
NRXN1	11	8	1833	-1561
IRS2	11	7	1834	-896
VAV1	11	8	1835	-1561
CASK	11	7	1836	-902
KIF14	11	8	1837	-1586
NUAK1	11	9	1838	-2703
MED1	11	6	1839	-457
BEST1	11	5	1840	-143
BAG3	11	2	1841	454
WNT3	11	8	1842	-1589
SRGAP2	11	-4	1843	951
WNT10B	11	9	1844	-2721
SLC9A3	11	-3	1845	903
PRKD1	11	9	1846	-2739
TAP2	11	6	1847	-458
DEK	11	7	1848	-913
IL1R2	11	1	1849	578
OASL	11	7	1850	-916
TAF1	11	9	1851	-2780
HCN4	11	5	1852	-139
STAT5B	11	9	1853	-2779
ATP13A2	11	9	1854	-2784
SEMA7A	11	10	1855	-4691
CLDN16	11	9	1856	-2821
PARP2	11	11	1857	-8252
CCR9	11	3	1858	314
RTN4R	11	2	1859	461
UTS2	11	4	1860	119
CFLAR	11	-2	1861	856
PILRA	11	7	1862	-954
CACNA1G	11	6	1863	-494
NLRP1	11	6	1864	-495
PDCD1LG2	11	9	1865	-3018
PCA3	11	9	1866	-3051
KLF15	11	10	1867	-5341
SETD2	11	5	1868	-169
ZZZ3	11	7	1869	-996
LMOD3	11	3	1870	314
TRIB3	11	-5	1871	1026
MYL7	11	10	1872	-5444
RSAD2	11	-18	1873	1382
RN7SK	11	5	1874	-175
PIK3R1	11	1	1875	592
LILRB2	11	8	1876	-1885
CTSE	11	2	1877	460
GDA	10	5	1878	-181
BLM	10	2	1879	458
ADSL	10	4	1880	105
BSG	10	-3	1881	927
CCR3	10	6	1882	-552
HBA2	10	-7	1883	1105
MCM6	10	0	1884	698
ARG1	10	0	1885	697
SLC15A1	10	1	1886	588
ATP2A2	10	7	1887	-1076
CD84	10	7	1888	-1079
MC3R	10	5	1889	-195
DLX5	10	8	1890	-1923
MVK	10	0	1891	698
S100A7	10	7	1892	-1089
CSF2RB	10	5	1893	-197
CEACAM6	10	8	1894	-1928
ENO2	10	-5	1895	1036
TBXAS1	10	4	1896	88
VEGFC	10	0	1897	702
FCGR2A	10	6	1898	-567
ITGA5	10	5	1899	-196
CASP10	10	3	1900	303
PER3	10	3	1901	303
XDH	10	2	1902	455
UCHL1	10	2	1903	455
POLR2A	10	3	1904	296
