# gene	views	view_delta	view_rank	view_rank_delta
DDX20	3	-2	4399	1280
PIK3R3	3	2	4400	-3074
CPA6	3	1	4401	-1197
ATL1	3	1	4402	-1199
SEC63	3	-1	4403	777
TIGAR	3	-8	4404	2723
PPFIBP1	3	1	4405	-1201
AHSP	3	2	4406	-3087
IRAK3	3	-1	4407	780
PHF21A	3	2	4408	-3087
KCNAB2	3	1	4409	-1198
KLHL20	3	0	4410	-23
BCL10	3	-5	4411	2273
EIF2B5	3	3	4412	-6353
SESN1	3	-4	4413	2045
HHAT	3	-1	4414	784
ANKRD26	3	2	4415	-3107
GET4	3	3	4416	-6374
PLEKHG5	3	3	4417	-6410
DBNL	3	3	4418	-6419
XAF1	3	2	4419	-3144
TMEM176B	3	3	4420	-6421
RGCC	3	2	4421	-3145
TOLLIP	3	-4	4422	2050
DCPS	3	0	4423	-33
EHF	3	1	4424	-1209
SRRT	3	1	4425	-1212
NOX5	3	2	4426	-3150
EGLN1	3	-10	4427	2995
MRTFA	3	-3	4428	1725
PIGT	3	1	4429	-1211
MED15	3	0	4430	-35
PREX1	3	-1	4431	786
TBL1XR1	3	-2	4432	1303
TM6SF2	3	0	4433	-34
MLH3	3	-1	4434	786
AAGAB	3	1	4435	-1218
FOXD3	3	-4	4436	2062
DPP8	3	-1	4437	788
CLPTM1L	3	2	4438	-3184
DBR1	3	3	4439	-6520
GCC1	3	3	4440	-6530
SLC2A10	3	2	4441	-3199
TPCN1	3	0	4442	-34
PIP4K2C	3	3	4443	-6544
MCAT	3	2	4444	-3211
RAB23	3	1	4445	-1226
GPRC5B	3	-1	4446	789
L2HGDH	3	-1	4447	789
ADM2	3	2	4448	-3226
QRICH1	3	2	4449	-3227
CACYBP	3	3	4450	-6624
FAT3	3	2	4451	-3236
DBX1	3	2	4452	-3236
SLAMF8	3	1	4453	-1229
ZC3HAV1	3	-1	4454	791
APPL1	3	1	4455	-1229
DECR2	3	3	4456	-6680
PCA3	3	-3	4457	1743
SIRPG	3	2	4458	-3250
MCM10	3	-1	4459	793
EIF3K	3	1	4460	-1237
OTUB1	3	2	4461	-3262
IL17RB	3	-4	4462	2084
CAMK2N1	3	3	4463	-6731
STAP2	3	2	4464	-3268
RBMX	3	-3	4465	1747
HES6	3	2	4466	-3276
DOCK10	3	2	4467	-3277
SCGB3A1	3	2	4468	-3278
CPXM1	3	3	4469	-6746
PARD3	3	-1	4470	793
SLC7A10	3	2	4471	-3285
LTB4R2	3	-3	4472	1753
YLPM1	3	3	4473	-6757
ADAMTS12	3	1	4474	-1243
EIF5A2	3	1	4475	-1244
SLC17A5	3	1	4476	-1249
NARF	3	1	4477	-1252
NUPR1	3	2	4478	-3299
GPR101	3	3	4479	-6826
MYLK3	3	3	4480	-6830
ANKH	3	-2	4481	1339
ADPGK	3	2	4482	-3306
DNAJC30	3	3	4483	-6831
CLEC1B	3	-4	4484	2104
NLRX1	3	0	4485	-32
RHBDF2	3	0	4486	-33
GBA2	3	-1	4487	802
NEIL1	3	-1	4488	802
LSM2	3	3	4489	-6875
NIN	3	1	4490	-1260
PELO	3	1	4491	-1260
MYO15A	3	-1	4492	804
RAB11FIP1	3	3	4493	-6914
ACSS2	3	0	4494	-35
IRF2BPL	3	0	4495	-35
RNF114	3	-4	4496	2114
TFB2M	3	0	4497	-34
SLC47A2	3	2	4498	-3376
MYLK2	3	1	4499	-1274
TSPAN10	3	2	4500	-3389
PAG1	3	-1	4501	806
HDAC8	3	2	4502	-3415
PCGF1	3	2	4503	-3415
GPRC5C	3	2	4504	-3415
COX4I2	3	-7	4505	2688
DCP1A	3	2	4506	-3420
KLF17	3	3	4507	-7107
ABI3	3	2	4508	-3446
ARID5B	3	-4	4509	2123
ULBP2	3	1	4510	-1292
SLITRK6	3	-4	4511	2124
ADAM33	3	-4	4512	2124
SFXN1	3	3	4513	-7161
FOXQ1	3	3	4514	-7178
CREB3L1	3	1	4515	-1309
RELT	3	-4	4516	2127
CYTOR	3	2	4517	-3492
EGLN3	3	1	4518	-1310
BLOC1S5	3	3	4519	-7214
AKTIP	3	3	4520	-7221
CEP78	3	3	4521	-7264
BCL2L12	3	2	4522	-3527
THOC5	3	3	4523	-7269
ADCY4	3	3	4524	-7280
DCP1B	3	3	4525	-7284
RHOT2	3	1	4526	-1320
ADCY10	3	3	4527	-7319
ANTXR2	3	-1	4528	812
STEAP2	3	2	4529	-3553
GLIS1	3	1	4530	-1324
MUCL1	3	3	4531	-7357
OLFM3	3	3	4532	-7365
PRIMPOL	3	3	4533	-7382
NOBOX	3	2	4534	-3571
APOM	3	-1	4535	817
PTF1A	3	-3	4536	1801
SLX4	3	2	4537	-3589
IGSF8	3	0	4538	-43
UCN3	3	2	4539	-3601
CYP2U1	3	1	4540	-1334
BPIFB1	3	1	4541	-1334
CCDC80	3	2	4542	-3607
SLC38A5	3	2	4543	-3609
RNF25	3	3	4544	-7507
STT3B	3	3	4545	-7510
SLC51A	3	0	4546	-42
RIC8A	3	2	4547	-3622
ARL13B	3	-4	4548	2149
HIF3A	3	1	4549	-1341
TRIM69	3	3	4550	-7517
PLD5	3	3	4551	-7519
TXLNA	3	-3	4552	1810
TRAPPC11	3	-2	4553	1378
OSBPL8	3	3	4554	-7544
TPCN2	3	2	4555	-3646
MRGPRX3	3	3	4556	-7593
AGAP1	3	2	4557	-3664
DHX36	3	2	4558	-3697
KCTD12	3	2	4559	-3697
SPATS1	3	1	4560	-1352
ST8SIA6	3	1	4561	-1352
OR51I2	3	3	4562	-7751
OR5M1	3	2	4563	-3720
OR1Q1	3	1	4564	-1356
DCP2	3	2	4565	-3729
SLC46A3	3	-3	4566	1819
MMAA	3	1	4567	-1363
CHAMP1	3	2	4568	-3730
RTL1	3	-1	4569	834
WDR62	3	3	4570	-7848
SDK1	3	3	4571	-7868
DDIT4L	3	1	4572	-1367
GFRAL	3	3	4573	-7876
P2RY8	3	2	4574	-3755
NEIL2	3	3	4575	-7884
MAFA	3	0	4576	-35
UNC5CL	3	3	4577	-7887
CDHR3	3	-2	4578	1395
LAYN	3	3	4579	-7938
PABIR2	3	2	4580	-3770
TREML1	3	3	4581	-7948
TMEM249	3	3	4582	-7974
CXorf38	3	2	4583	-3781
PRICKLE1	3	-1	4584	845
SLC5A8	3	0	4585	-32
RAB15	3	3	4586	-8016
MIGA1	3	3	4587	-8025
SKIDA1	3	1	4588	-1377
IFNL3	3	0	4589	-38
NPSR1	3	-4	4590	2186
MKX	3	2	4591	-3801
HIPK1	3	1	4592	-1384
TUNAR	3	3	4593	-8132
OR1K1	3	3	4594	-8148
NCF1	3	-5	4595	2433
F11R	3	-3	4596	1842
GAK	3	-3	4597	1842
GSK3B	3	-3	4598	1842
KDSR	3	1	4599	-1392
NAGPA	3	2	4600	-3840
PLEK	3	0	4601	-33
COIL	3	-5	4602	2434
SP4	3	1	4603	-1396
SELENOF	3	3	4604	-8278
TRAIP	3	3	4605	-8288
SP3	3	-3	4606	1845
HBM	2	2	4607	-3851
DLX6	2	-1	4608	856
KCNQ4	2	-5	4609	2436
WASL	2	-3	4610	1846
SLIT1	2	-4	4611	2198
PAK2	2	-2	4612	1413
NRGN	2	-12	4613	3352
PTGIS	2	-3	4614	1847
LCORL	2	2	4615	-3865
NCALD	2	-1	4616	858
EBP	2	-2	4617	1416
RAC3	2	1	4618	-1407
GGPS1	2	0	4619	-31
DBT	2	1	4620	-1410
ATIC	2	0	4621	-33
GART	2	2	4622	-3870
SLC22A12	2	1	4623	-1413
WNT16	2	-1	4624	860
ISCU	2	-3	4625	1851
PLIN5	2	1	4626	-1417
HK3	2	-3	4627	1851
MBTPS1	2	-4	4628	2197
HBG2	2	1	4629	-1423
MFAP4	2	0	4630	-41
FPGS	2	-3	4631	1849
CCL14	2	-1	4632	861
APELA	2	-3	4633	1849
PLTP	2	-1	4634	861
MTUS1	2	2	4635	-3885
FDX2	2	-1	4636	859
COL4A5	2	-1	4637	858
TMEM255A	2	2	4638	-3894
COLEC10	2	-3	4639	1849
COL24A1	2	1	4640	-1430
SCG2	2	-3	4641	1849
SLC25A10	2	-2	4642	1429
CSF2RB	2	-4	4643	2200
ANGPTL8	2	1	4644	-1434
CEACAM6	2	-2	4645	1431
CTSV	2	1	4646	-1436
WT1	2	-4	4647	2201
IL22RA2	2	0	4648	-37
KCNJ18	2	0	4649	-37
COL15A1	2	1	4650	-1436
SEC61G	2	-2	4651	1434
COL18A1	2	0	4652	-37
CRACDL	2	-2	4653	1435
DGKB	2	1	4654	-1438
TRIM14	2	2	4655	-3919
ARPC2	2	2	4656	-3922
STIP1	2	-6	4657	2652
CACNB1	2	1	4658	-1442
ADGRE3	2	-1	4659	862
CAPS	2	-3	4660	1847
KCNE3	2	2	4661	-3942
CAMK2A	2	-4	4662	2207
RUNX1T1	2	-4	4663	2207
TBX19	2	-2	4664	1433
CCNC	2	0	4665	-41
CBR1	2	-9	4666	3081
CCNG2	2	1	4667	-1452
CD5L	2	-2	4668	1435
TEAD2	2	-5	4669	2468
CNGA2	2	0	4670	-46
Nucleoporin 210kDa	2	-1	4671	859
CHRDL1	2	2	4672	-3948
CNGA4	2	2	4673	-3950
CKMT2	2	1	4674	-1449
CHRNA5	2	0	4675	-42
CLCN3	2	0	4676	-42
CLC	2	-1	4677	863
EVPL	2	1	4678	-1450
DEFB1	2	-4	4679	2218
AP2M1	2	1	4680	-1452
CHD3	2	0	4681	-41
NKX3-2	2	2	4682	-3949
CKS2	2	1	4683	-1451
ACYP2	2	2	4684	-3954
AQP1	2	1	4685	-1453
SLC1A6	2	2	4686	-3954
CSN3	2	1	4687	-1452
ADCY7	2	2	4688	-3953
ADD2	2	2	4689	-3953
CRYGD	2	2	4690	-3953
ADD3	2	2	4691	-3954
ADH5	2	-1	4692	870
CSTF1	2	2	4693	-3953
CST2	2	2	4694	-3955
ADH1A	2	-5	4695	2484
CTNND1	2	-3	4696	1870
CHN2	2	-2	4697	1448
CST5	2	1	4698	-1445
ADH1C	2	-3	4699	1872
AQP3	2	1	4700	-1444
IL1A	2	-3	4701	1872
CTBS	2	0	4702	-27
AMACR	2	-13	4703	3503
CSNK2A2	2	-1	4704	871
ADCY8	2	0	4705	-26
CRIP1	2	-4	4706	2235
CLDN7	2	0	4707	-31
CRABP2	2	-1	4708	871
ALOX5AP	2	-1	4709	870
CPA1	2	0	4710	-29
CRYBA4	2	2	4711	-3950
CRYBB1	2	2	4712	-3950
COPA	2	2	4713	-3951
CNN3	2	1	4714	-1436
CPA2	2	0	4715	-26
ACP1	2	-2	4716	1458
CDK11B	2	2	4717	-3950
NAT1	2	-2	4718	1458
AANAT	2	0	4719	-28
ACTL6A	2	0	4720	-28
CFL2	2	0	4721	-30
CDH15	2	0	4722	-30
ABCF1	2	1	4723	-1441
CDC25C	2	-1	4724	878
CDX4	2	-1	4725	878
LRBA	2	2	4726	-3948
CETN1	2	2	4727	-3949
ADARB1	2	0	4728	-26
CDKN2D	2	-1	4729	880
CEBPE	2	1	4730	-1438
CENPC	2	1	4731	-1439
EIF2B1	2	0	4732	-27
EFNB1	2	-1	4733	880
ELAVL2	2	1	4734	-1440
CELSR2	2	-2	4735	1465
ELAVL3	2	-1	4736	879
MEGF8	2	-1	4737	879
ARHGDIG	2	2	4738	-3950
ASGR1	2	-5	4739	2515
ANXA7	2	-2	4740	1464
ANXA11	2	0	4741	-25
ASNA1	2	1	4742	-1445
ARHGAP1	2	-1	4743	878
ATP1A1	2	0	4744	-26
ASAH1	2	-1	4745	877
ARHGAP5	2	2	4746	-3955
SHROOM2	2	2	4747	-3956
LTA4H	2	-3	4748	1901
AMBN	2	-2	4749	1471
AEBP1	2	-2	4750	1471
GLTP	2	-2	4751	1470
XK	2	-6	4752	2722
AP2A2	2	1	4753	-1447
ALDH3B2	2	2	4754	-3952
SLC25A5	2	0	4755	-19
AP2A1	2	2	4756	-3954
IMPDH1	2	1	4757	-1445
ALPG	2	-2	4758	1473
NEBL	2	-1	4759	883
AP1B1	2	2	4760	-3955
LPAR2	2	0	4761	-18
GPC4	2	1	4762	-1444
ATP2B4	2	2	4763	-3957
DCTN1	2	-2	4764	1474
CYP4B1	2	1	4765	-1450
CYP26A1	2	-3	4766	1912
ATP5MC2	2	1	4767	-1449
TIMM8A	2	1	4768	-1451
ATP6V1B1	2	0	4769	-16
ATP6AP1	2	1	4770	-1452
DAB2	2	-1	4771	883
ATP2B3	2	1	4772	-1455
B4GALNT1	2	-1	4773	881
GANC	2	0	4774	-19
GABPA	2	-1	4775	881
FYB1	2	-3	4776	1917
GABRB1	2	0	4777	-17
GABRA4	2	-6	4778	2742
GABBR1	2	-4	4779	2292
GBP1	2	-4	4780	2291
GABRE	2	-1	4781	880
DR1	2	1	4782	-1455
BCAT1	2	0	4783	-19
BLK	2	-3	4784	1922
DPEP1	2	-1	4785	881
CAPN5	2	1	4786	-1454
DOCK1	2	-1	4787	882
DNASE1L1	2	0	4788	-15
BIK	2	0	4789	-16
DNASE1L3	2	-3	4790	1926
BCL2L2	2	-3	4791	1926
DPYSL2	2	0	4792	-15
BCS1L	2	-1	4793	886
BTF3	2	1	4794	-1457
BCL7A	2	-1	4795	885
GSDME	2	0	4796	-13
DNASE1L2	2	1	4797	-1455
BNC1	2	0	4798	-13
ARID3A	2	1	4799	-1456
GTF2H2	2	2	4800	-3965
BPTF	2	-5	4801	2569
GTF2H1	2	2	4802	-3965
MAGOH	2	1	4803	-1458
MAZ	2	1	4804	-1458
GTF2I	2	1	4805	-1458
FCN1	2	-1	4806	890
MATN1	2	-4	4807	2310
FAT1	2	-6	4808	2766
FANCF	2	2	4809	-3969
EEF1A2	2	-2	4810	1497
CPM	2	-4	4811	2313
EPB41L2	2	1	4812	-1462
ACVR1C	2	-5	4813	2577
BUB1B	2	-1	4814	890
ELK4	2	2	4815	-3969
GFPT1	2	0	4816	-6
DUSP2	2	-2	4817	1502
ECHS1	2	0	4818	-5
E2F3	2	2	4819	-3971
DUSP5	2	0	4820	-4
GFI1	2	2	4821	-3971
EFNA2	2	-1	4822	893
EFNA1	2	-3	4823	1946
GCSH	2	2	4824	-3972
GBX2	2	-5	4825	2588
DUSP7	2	2	4826	-3971
ENSA	2	-3	4827	1949
NPAS3	2	-1	4828	893
EEF1G	2	-3	4829	1950
GCNT2	2	2	4830	-3970
ELF1	2	-1	4831	895
GUCY1B1	2	2	4832	-3974
GUCY1A1	2	-1	4833	892
GZMM	2	2	4834	-3976
LOC118142757	2	2	4835	-3978
HAGH	2	2	4836	-3980
H2AC7	2	2	4837	-3983
GZMH	2	0	4838	-1
GCLM	2	0	4839	-2
GJA3	2	2	4840	-3989
GLRB	2	-4	4841	2338
EPHB6	2	2	4842	-3997
ITGB4	2	-7	4843	2965
GPR6	2	-4	4844	2340
GNS	2	-1	4845	899
ERV3-1	2	0	4846	-6
ERF	2	-2	4847	1519
EVI2B	2	2	4848	-4002
GOLGA3	2	2	4849	-4002
GP5	2	-3	4850	1958
GP1BB	2	-1	4851	898
ERCC5	2	-1	4852	898
GNG4	2	2	4853	-4002
ADIPOR2	2	-8	4854	3111
EPS8	2	0	4855	-2
MEF2A	2	-3	4856	1959
FOXE3	2	-1	4857	897
FOXI1	2	1	4858	-1475
MAPK9	2	-2	4859	1526
BORCS8-MEF2B	2	0	4860	-5
FMO2	2	-2	4861	1527
FLT3LG	2	2	4862	-4009
FNTA	2	2	4863	-4011
MCF2	2	-4	4864	2351
PSPN	2	-1	4865	901
PRSS8	2	1	4866	-1474
PRPSAP1	2	2	4867	-4011
HOXC8	2	1	4868	-1473
MAPK11	2	0	4869	-3
KLK10	2	2	4870	-4012
DNAJC3	2	2	4871	-4013
MAP2K6	2	0	4872	-4
PRKY	2	0	4873	-5
PSMD12	2	1	4874	-1480
PSMD3	2	1	4875	-1482
PSMD2	2	-2	4876	1535
PSMC6	2	1	4877	-1482
PSMA7	2	2	4878	-4012
HOXD11	2	2	4879	-4014
PSMA5	2	2	4880	-4014
PSMA1	2	2	4881	-4015
PSMC2	2	1	4882	-1482
RAP1A	2	-2	4883	1540
IFNR	2	2	4884	-4013
HTR3A	2	-2	4885	1541
IGHA2	2	-1	4886	914
IL11RA	2	-1	4887	913
PTPRK	2	1	4888	-1481
RAD1	2	-1	4889	908
PTPRM	2	-6	4890	2837
PTPRH	2	1	4891	-1481
ICA1	2	2	4892	-4014
PTPRS	2	0	4893	-3
IDDM3	2	2	4894	-4013
IGHMBP2	2	2	4895	-4013
RAP2A	2	2	4896	-4014
IGFBP6	2	2	4897	-4016
IFNW1	2	1	4898	-1478
RAP1B	2	1	4899	-1478
IGHE	2	-1	4900	916
IGLL1	2	0	4901	2
PURA	2	1	4902	-1477
RALGDS	2	1	4903	-1478
RANBP1	2	0	4904	4
PYGL	2	1	4905	-1477
HSD17B1	2	-3	4906	1997
HSPA9	2	1	4907	-1476
HTN3	2	2	4908	-4012
AFF1	2	-5	4909	2656
HSPA2	2	1	4910	-1476
HRG	2	-3	4911	2000
MKLN1	2	2	4912	-4014
HSD17B2	2	0	4913	7
MMP17	2	0	4914	7
MAGEA11	2	-1	4915	928
MKNK2	2	1	4916	-1478
RAPGEF1	2	2	4917	-4016
PRCD	2	0	4918	8
ATP2B1	2	2	4919	-4018
MDFI	2	1	4920	-1493
MAD2L1	2	0	4921	4
TM4SF1	2	-3	4922	2007
NQO2	2	0	4923	4
SCGB2A1	2	2	4924	-4028
MID1	2	-1	4925	930
RAB8A	2	0	4926	3
MIP	2	2	4927	-4034
HPCAL1	2	0	4928	2
HPR	2	-1	4929	931
IFIT3	2	-2	4930	1568
PSME1	2	-4	4931	2405
MGST2	2	2	4932	-4042
AMELY	2	-5	4933	2674
MFNG	2	0	4934	4
MFAP1	2	2	4935	-4042
SCGB2A2	2	1	4936	-1491
PSMD11	2	2	4937	-4043
ATP6V0D2	2	1	4938	-1492
HLA-DOA	2	-1	4939	937
SLC26A6	2	2	4940	-4049
RPTN	2	1	4941	-1492
SFTPC	2	-16	4942	3914
ATG3	2	0	4943	9
UCP3	2	-2	4944	1579
CENPI	2	2	4945	-4052
ABCD2	2	2	4946	-4055
INPP5A	2	-1	4947	940
IL9R	2	0	4948	10
TFF2	2	2	4949	-4056
EIF3E	2	0	4950	9
THBS3	2	1	4951	-1488
THBS4	2	1	4952	-1488
INCENP	2	-2	4953	1586
ILF2	2	1	4954	-1487
INSM1	2	-6	4955	2891
TFAP2C	2	0	4956	7
TEAD4	2	-4	4957	2420
TFAP4	2	0	4958	8
RAB13	2	2	4959	-4059
RAB5B	2	1	4960	-1488
RBBP7	2	0	4961	8
MPP1	2	0	4962	7
GDF3	2	-1	4963	939
MOCS1	2	2	4964	-4060
QARS1	2	2	4965	-4060
RAD17	2	1	4966	-1488
RASA1	2	-3	4967	2023
RAB1A	2	-1	4968	941
REG1A	2	1	4969	-1489
TIMP4	2	-1	4970	942
RAD51D	2	1	4971	-1493
RAD51B	2	1	4972	-1497
RFC4	2	1	4973	-1502
RDX	2	-5	4974	2703
RGS3	2	2	4975	-4064
MSH5	2	2	4976	-4064
MSH4	2	2	4977	-4067
RIT2	2	-1	4978	944
TNFAIP1	2	2	4979	-4068
TNS1	2	1	4980	-1504
HADHB	2	-2	4981	1595
TNNI1	2	-1	4982	945
MTNR1A	2	-4	4983	2436
RFNG	2	-1	4984	943
RGR	2	-9	4985	3356
MT1F	2	-2	4986	1597
CITED1	2	0	4987	8
RGS2	2	0	4988	7
HLA-DRB5	2	-4	4989	2440
NDUFB5	2	2	4990	-4065
RPN1	2	-2	4991	1601
RPL31	2	1	4992	-1500
NARS1	2	1	4993	-1500
RPS4Y1	2	1	4994	-1501
RPL36A	2	-1	4995	948
NEFM	2	-1	4996	948
NDUFS1	2	-3	4997	2042
RPLP1	2	1	4998	-1501
RPS3	2	0	4999	11
RPL39	2	1	5000	-1505
CTSW	2	0	5001	7
ISLR	2	2	5002	-4079
HOXA5	2	1	5003	-1513
FGF6	2	1	5004	-1513
HOXA13	2	-5	5005	2725
AMELX	2	-2	5006	1607
PTK6	2	0	5007	7
HNRNPD	2	-2	5008	1607
HOXA7	2	1	5009	-1513
CTSZ	2	-5	5010	2726
LCP2	2	-6	5011	2939
ITIH1	2	-3	5012	2049
ITGB5	2	-1	5013	951
BTAF1	2	1	5014	-1513
SPEG	2	-3	5015	2051
BPY2	2	1	5016	-1521
MARCHF6	2	2	5017	-4082
LY9	2	-4	5018	2454
CYP4F3	2	1	5019	-1522
CLIC3	2	2	5020	-4083
PSTPIP1	2	-1	5021	952
ASH2L	2	0	5022	10
EIF1AY	2	1	5023	-1525
BET1	2	2	5024	-4089
CNOT2	2	2	5025	-4089
HNRNPH2	2	0	5026	11
TLX1	2	1	5027	-1529
EDA	2	-4	5028	2458
HOXA3	2	2	5029	-4090
CLEC4C	2	-3	5030	2062
ESD	2	0	5031	10
EDN2	2	2	5032	-4090
XCL2	2	-1	5033	957
HNRNPH1	2	1	5034	-1527
HNF4G	2	1	5035	-1528
CAPZA1	2	-4	5036	2463
EDN3	2	0	5037	11
HMMR	2	-1	5038	956
HOXA1	2	-8	5039	3274
ONECUT1	2	1	5040	-1525
TPP2	2	2	5041	-4091
MUC7	2	2	5042	-4091
TRIM37	2	-2	5043	1621
RNASE2	2	0	5044	9
TOP2B	2	-7	5045	3136
CTNNBIP1	2	1	5046	-1527
TPD52L2	2	1	5047	-1529
LGALS2	2	0	5048	2
LECT2	2	-1	5049	963
NEK3	2	2	5050	-4097
RPSA	2	0	5051	0
SEPTIN2	2	1	5052	-1531
CCT3	2	2	5053	-4102
LAMB1	2	0	5054	-4
NELL2	2	0	5055	-4
LAMB3	2	-2	5056	1620
GRB10	2	-7	5057	3140
TNIP1	2	1	5058	-1533
NFYB	2	2	5059	-4106
NOVA1	2	-1	5060	964
TFG	2	0	5061	-1
ABCA10	2	2	5062	-4118
TRDN	2	-3	5063	2079
NKG7	2	-2	5064	1625
KLHL41	2	2	5065	-4121
SIRPB1	2	-2	5066	1625
CRISP3	2	1	5067	-1538
NMUR1	2	2	5068	-4123
RP2	2	0	5069	1
SEMG1	2	1	5070	-1542
CROCC	2	1	5071	-1545
SEMA3F	2	2	5072	-4143
SELENOW	2	1	5073	-1546
MAST2	2	2	5074	-4147
HERPUD1	2	0	5075	-2
SET	2	0	5076	-2
PSMF1	2	0	5077	-7
SPOCK1	2	0	5078	-10
SH3BP5	2	2	5079	-4156
DPF1	2	2	5080	-4157
AKAP1	2	1	5081	-1548
NRIP1	2	-1	5082	970
SLC7A5	2	0	5083	-10
STX8	2	-1	5084	971
TTK	2	0	5085	-13
TTF1	2	-1	5086	970
KCNA4	2	-8	5087	3312
DNAJA3	2	1	5088	-1558
PFKFB1	2	1	5089	-1558
CACNG2	2	0	5090	-11
KCND1	2	0	5091	-15
TUBA1B	2	-2	5092	1641
SLC16A5	2	1	5093	-1557
PDLIM1	2	0	5094	-15
KCNC3	2	-1	5095	974
S100A2	2	-2	5096	1643
TUBB3	2	2	5097	-4180
CACNG3	2	1	5098	-1559
PEX14	2	0	5099	-15
IRF9	2	1	5100	-1558
S100A1	2	1	5101	-1558
CREB5	2	-4	5102	2503
PIK3R2	2	0	5103	-12
KIFC1	2	0	5104	-13
ENTPD4	2	1	5105	-1559
GOSR2	2	0	5106	-13
KPNA2	2	2	5107	-4187
WAPL	2	-1	5108	976
AKAP12	2	2	5109	-4187
PIK3C3	2	2	5110	-4187
PREPL	2	2	5111	-4190
SETX	2	-8	5112	3334
PIK3C2A	2	2	5113	-4192
MON2	2	-2	5114	1653
KIR2DS1	2	1	5115	-1565
SSPN	2	-7	5116	3190
GRAP2	2	1	5117	-1570
TMSB10	2	1	5118	-1570
OAS2	2	0	5119	-19
OXA1L	2	0	5120	-19
RABEP1	2	0	5121	-19
AP3B2	2	2	5122	-4204
GPR143	2	1	5123	-1566
CUL5	2	1	5124	-1567
TCL1A	2	-1	5125	983
OSBP	2	0	5126	-22
SNAPC4	2	1	5127	-1573
CHST2	2	2	5128	-4221
SNRPB	2	2	5129	-4222
DLGAP1	2	2	5130	-4223
BCLAF1	2	1	5131	-1572
GPR50	2	1	5132	-1572
SMPD1	2	-1	5133	984
SLC33A1	2	-1	5134	984
EIF4A3	2	-2	5135	1669
LARGE1	2	0	5136	-19
HAND1	2	-5	5137	2831
ATG13	2	0	5138	-21
GCM2	2	-1	5139	985
LRRFIP1	2	0	5140	-23
ZBTB17	2	1	5141	-1575
USP2	2	-2	5142	1675
KCNJ14	2	2	5143	-4234
USP10	2	1	5144	-1576
KCNJ9	2	0	5145	-21
ATP5MF	2	2	5146	-4239
SERPINA4	2	-1	5147	989
KCNJ5	2	-1	5148	989
KCNJ10	2	-1	5149	989
CCL4L2	2	2	5150	-4239
H6PD	2	-4	5151	2544
KCND3	2	-1	5152	988
DLG5	2	1	5153	-1585
SCNN1B	2	2	5154	-4251
NFIC	2	-1	5155	987
MYH11	2	2	5156	-4252
NFATC3	2	1	5157	-1586
MYL1	2	-2	5158	1679
NFATC4	2	2	5159	-4254
DHRS3	2	0	5160	-19
MYL3	2	-1	5161	987
PDLIM7	2	-1	5162	986
MYO1A	2	2	5163	-4255
SLC22A4	2	-2	5164	1682
TRAPPC2	2	2	5165	-4255
SMARCA1	2	-2	5166	1682
NR2F6	2	-2	5167	1679
SEC24C	2	2	5168	-4259
FEZ1	2	2	5169	-4263
ZNF423	2	2	5170	-4263
IQCB1	2	1	5171	-1585
GREB1	2	-1	5172	990
NUP155	2	1	5173	-1585
ZNF182	2	2	5174	-4267
MICAL2	2	1	5175	-1586
SH3PXD2A	2	1	5176	-1587
SARS1	2	1	5177	-1587
IPO13	2	-1	5178	993
DEPDC5	2	1	5179	-1593
CLCA2	2	0	5180	-14
SAFB	2	1	5181	-1593
ZKSCAN1	2	2	5182	-4280
SERPINB4	2	1	5183	-1593
PCGF2	2	1	5184	-1597
RP9	2	0	5185	-23
NPTX2	2	-2	5186	1694
RPL8	2	2	5187	-4299
RNR1	2	0	5188	-24
RPL3	2	1	5189	-1598
SART3	2	1	5190	-1598
NUP88	2	0	5191	-24
NRL	2	-3	5192	2164
DCAF1	2	1	5193	-1599
USP11	2	0	5194	-25
FARP1	2	1	5195	-1602
COLQ	2	-1	5196	1004
EIF1	2	-4	5197	2576
PSMD14	2	0	5198	-25
UBE2D3	2	1	5199	-1605
RBM7	2	1	5200	-1606
AASS	2	-3	5201	2170
TUBG1	2	0	5202	-28
PICALM	2	0	5203	-28
TTC3	2	2	5204	-4330
SPTLC1	2	1	5205	-1616
CLCC1	2	2	5206	-4331
CBX5	2	1	5207	-1618
PLAGL1	2	1	5208	-1621
PES1	2	1	5209	-1627
PAFAH1B3	2	2	5210	-4341
PLA2G1B	2	2	5211	-4345
P2RY2	2	-2	5212	1712
AGPAT1	2	1	5213	-1629
KANK1	2	2	5214	-4351
PLS3	2	-5	5215	2901
AKAP8	2	1	5216	-1632
RCOR1	2	-4	5217	2584
STAB1	2	-1	5218	1015
AHSA1	2	0	5219	-30
IFITM2	2	2	5220	-4355
MLC1	2	0	5221	-29
SORBS1	2	-3	5222	2183
SEPTIN6	2	1	5223	-1630
PMM2	2	1	5224	-1634
PMS1	2	-1	5225	1018
SCGN	2	0	5226	-29
PMM1	2	1	5227	-1635
CCT2	2	0	5228	-30
PAPOLA	2	0	5229	-31
IGF2BP1	2	-3	5230	2188
FBXO28	2	2	5231	-4378
POLR2G	2	1	5232	-1641
ARNT2	2	1	5233	-1643
PCYT1A	2	2	5234	-4376
PDE1C	2	1	5235	-1643
PDCD2	2	1	5236	-1646
POLD2	2	2	5237	-4384
POLR2B	2	1	5238	-1645
MCF2L	2	1	5239	-1645
PODXL	2	-1	5240	1024
EIF3C	2	2	5241	-4394
VAV2	2	-1	5242	1023
