# gene	views	view_delta	view_rank	view_rank_delta
AKAP4	0	0	9645	83
CCDC88A	0	0	9646	83
FCGBP	0	-1	9647	4433
VNN1	0	-2	9648	6354
NDC1	0	0	9649	85
TAX1BP3	0	-1	9650	4434
ST3GAL5	0	0	9651	85
TSC22D1	0	0	9652	85
LMBR1L	0	0	9653	85
ALKBH1	0	0	9654	85
LDB1	0	-2	9655	6360
KCNH5	0	0	9656	86
NBPF1	0	0	9657	86
CLDN20	0	0	9658	84
CCN4	0	0	9659	84
HIF1AN	0	-1	9660	4441
RBM22	0	0	9661	84
PDZRN3	0	0	9662	83
CCN5	0	-1	9663	4442
SYNJ2	0	0	9664	83
SDCBP2	0	0	9665	83
PIK3R4	0	0	9666	83
TMEM127	0	-2	9667	6367
RALGAPB	0	0	9668	84
ZNFX1	0	0	9669	84
CHST1	0	0	9670	84
MRPS7	0	0	9671	84
HEMK1	0	0	9672	84
LMO4	0	0	9673	84
CRLF3	0	0	9674	84
CDC14B	0	0	9675	84
MRPL4	0	0	9676	84
BIN2	0	0	9677	84
ACTL6B	0	0	9678	84
CAMK1G	0	0	9679	83
GJC2	0	0	9680	83
SLURP1	0	0	9681	83
PELI1	0	0	9682	82
CDC14A	0	0	9683	82
JPH2	0	-1	9684	4458
DDX19B	0	0	9685	81
CGGBP1	0	-1	9686	4458
COPS3	0	0	9687	81
MAN1B1	0	0	9688	79
PEX3	0	0	9689	78
UTP18	0	0	9690	77
ZMYND10	0	0	9691	77
PHTF2	0	0	9692	77
CHMP1B	0	0	9693	77
KLHL2	0	-1	9694	4462
PRR4	0	0	9695	78
DUSP12	0	0	9696	77
CUTC	0	0	9697	76
TRAPPC4	0	0	9698	75
XPOT	0	-2	9699	6396
ANGPT4	0	0	9700	75
SEPSECS	0	0	9701	75
AIG1	0	0	9702	74
SH3GLB1	0	-1	9703	4468
SIDT2	0	0	9704	75
ATRAID	0	0	9705	75
TRNT1	0	0	9706	75
SNF8	0	-2	9707	6402
CRYL1	0	0	9708	76
TFB1M	0	-1	9709	4472
PELI2	0	0	9710	76
API5	0	-1	9711	4472
UBR5	0	-2	9712	6406
POMP	0	-2	9713	6405
NIP7	0	0	9714	76
CHST15	0	0	9715	76
SYNRG	0	0	9716	76
THAP4	0	0	9717	76
SLC6A14	0	-1	9718	4474
TNNI3K	0	0	9719	76
ATXN2L	0	0	9720	76
DENR	0	-1	9721	4476
EIF3L	0	0	9722	77
DCTN3	0	0	9723	77
CEP131	0	0	9724	77
TMEM158	0	0	9725	77
DSE	0	-3	9726	7355
DNAAF2	0	0	9727	78
OLFML2B	0	0	9728	78
RTTN	0	0	9729	78
SERTAD1	0	-2	9730	6421
SCMH1	0	0	9731	78
C1orf35	0	0	9732	78
KIN	0	0	9733	78
ZNF521	0	0	9734	78
CCT5	0	0	9735	78
MYH15	0	-1	9736	4488
ANAPC4	0	0	9737	78
AKR7A3	0	0	9738	78
MYRIP	0	0	9739	78
DIP2C	0	-1	9740	4490
STK38L	0	0	9741	79
FBXL15	0	0	9742	79
RPA4	0	-2	9743	6433
MMP28	0	0	9744	79
CRELD2	0	0	9745	79
IFFO1	0	0	9746	79
NSL1	0	0	9747	79
TMEM243	0	0	9748	79
RAB3GAP1	0	0	9749	79
CNOT10	0	0	9750	79
IRX6	0	-5	9751	8277
RNF19A	0	0	9752	80
AHCTF1	0	-1	9753	4500
MAST1	0	0	9754	81
MAPRE1	0	0	9755	80
INTS7	0	0	9756	80
PCNX1	0	-1	9757	4502
KIFAP3	0	0	9758	81
EFHD2	0	0	9759	81
LINC00312	0	0	9760	81
NINL	0	0	9761	81
ZP1	0	0	9762	81
CEP55	0	0	9763	79
TIMM22	0	0	9764	79
MSRB2	0	0	9765	79
PLEKHG4	0	0	9766	78
KDM2A	0	0	9767	78
MBOAT7	0	0	9768	78
CEP152	0	0	9769	78
RAB18	0	0	9770	77
NDUFAF3	0	0	9771	77
GEMIN5	0	0	9772	77
SNW1	0	-1	9773	4515
CLIC4	0	-2	9774	6461
TNIP2	0	0	9775	79
TMEM43	0	0	9776	79
PAXIP1	0	0	9777	79
PKN3	0	-1	9778	4519
MAPRE3	0	0	9779	80
FA2H	0	-1	9780	4520
DNMT3L	0	-2	9781	6464
FAM98A	0	0	9782	82
HMGXB3	0	0	9783	82
NOL12	0	0	9784	82
ZNF473	0	0	9785	82
NELFB	0	-1	9786	4525
BRCC3	0	0	9787	83
HABP4	0	0	9788	83
CENPO	0	0	9789	83
LILRP2	0	0	9790	83
LIMCH1	0	0	9791	83
ZNF576	0	0	9792	82
ZNF343	0	0	9793	82
NRBF2	0	0	9794	82
NAT10	0	0	9795	82
UBQLN1	0	-1	9796	4533
DPP7	0	0	9797	82
MACO1	0	0	9798	82
TMLHE	0	0	9799	81
RESF1	0	0	9800	81
PANK4	0	0	9801	81
NOP53	0	0	9802	81
MSTO1	0	0	9803	81
POLR1H	0	0	9804	81
TMEM33	0	0	9805	81
MDFIC	0	0	9806	81
ST6GALNAC6	0	0	9807	81
PRMT6	0	0	9808	81
SLC39A3	0	0	9809	81
NUDT11	0	-1	9810	4543
SH3KBP1	0	-1	9811	4543
PRICKLE4	0	0	9812	82
ERO1A	0	-1	9813	4544
PNMA8A	0	0	9814	83
EFEMP2	0	0	9815	83
KCNIP1	0	-1	9816	4546
DNTTIP2	0	0	9817	83
PNPO	0	0	9818	83
A1CF	0	-2	9819	6497
RMDN3	0	0	9820	82
SLC39A2	0	0	9821	81
KCNIP2	0	0	9822	81
ZNF532	0	0	9823	81
NT5C	0	0	9824	81
OBP2B	0	0	9825	80
SOCS7	0	0	9826	79
KCNIP3	0	0	9827	79
LGI2	0	-1	9828	4554
IGLJ3	0	0	9829	80
STRN3	0	0	9830	79
MRM3	0	-1	9831	4554
UBQLN2	0	0	9832	79
MAP1S	0	-1	9833	4555
EHD4	0	0	9834	80
NXPH1	0	0	9835	78
MRPS18A	0	0	9836	77
ARL8B	0	-1	9837	4558
OBP2A	0	0	9838	78
RHOD	0	-2	9839	6514
PACSIN1	0	-11	9840	9155
SELENBP1	0	0	9841	80
COG2	0	0	9842	79
ZNF83	0	0	9843	79
ZNF608	0	0	9844	79
EXOSC8	0	0	9845	79
TFEC	0	0	9846	79
TOP3B	0	0	9847	79
CTRC	0	0	9848	79
CHMP5	0	0	9849	78
CWC15	0	0	9850	77
ECD	0	-1	9851	4570
RPS6KA4	0	0	9852	77
GTSE1	0	0	9853	76
XPO5	0	-3	9854	7480
FKBP9	0	0	9855	76
HSPB3	0	-1	9856	4574
SRGAP1	0	0	9857	77
RTF2	0	0	9858	76
H2BC11	0	0	9859	76
EXOC3	0	0	9860	76
BAIAP3	0	0	9861	76
H3C7	0	-1	9862	4575
RRAS2	0	0	9863	77
TMEM138	0	-2	9864	6536
RNF13	0	0	9865	78
CDK5R2	0	0	9866	78
RTL8C	0	0	9867	78
H2AC11	0	0	9868	78
KIDINS220	0	0	9869	78
PLOD3	0	0	9870	77
TRMO	0	0	9871	75
VTA1	0	0	9872	75
SKAP2	0	0	9873	75
PPHLN1	0	-1	9874	4585
MTFP1	0	0	9875	76
CASC3	0	0	9876	76
TMC6	0	0	9877	76
ITGA11	0	0	9878	76
UFC1	0	0	9879	76
GABARAPL2	0	0	9880	76
ANAPC11	0	0	9881	76
NCKIPSD	0	0	9882	75
PIAS4	0	0	9883	75
GSKIP	0	-1	9884	4593
ZC3HC1	0	0	9885	76
SCRG1	0	0	9886	76
MRTFB	0	0	9887	76
EXOC1	0	-1	9888	4595
MGAT4A	0	0	9889	77
DHX32	0	0	9890	77
AARS2	0	0	9891	77
H2AJ	0	0	9892	76
PHF7	0	0	9893	76
NID2	0	-1	9894	4600
AP3D1	0	-1	9895	4600
ZCCHC17	0	-1	9896	4598
ACOT7	0	-1	9897	4598
MBD4	0	0	9898	80
DDX42	0	0	9899	80
ATP6V0E1	0	0	9900	80
TUSC2	0	0	9901	80
CFAP92	0	0	9902	80
H1-10	0	0	9903	80
LAMB4	0	-1	9904	4603
HOOK1	0	0	9905	81
TVP23B	0	0	9906	81
PI15	0	0	9907	81
PADI2	0	0	9908	80
SPTBN5	0	0	9909	80
RANBP3	0	0	9910	80
RASSF8	0	0	9911	80
NOSIP	0	0	9912	80
INTS12	0	-2	9913	6580
CAMK1D	0	-1	9914	4612
TNFRSF12A	0	-1	9915	4612
RAB25	0	-2	9916	6582
CA5B	0	0	9917	83
PDCD10	0	-1	9918	4614
ARFGAP3	0	0	9919	84
PPFIA4	0	0	9920	84
PLPBP	0	-2	9921	6586
ITGA8	0	-1	9922	4617
EPPIN	0	0	9923	83
GALNT6	0	0	9924	83
ZNF695	0	0	9925	83
WDPCP	0	0	9926	83
DDX20	0	0	9927	83
GASK1B	0	-1	9928	4621
CELA2B	0	0	9929	84
PIK3R3	0	0	9930	84
GCM1	0	-1	9931	4623
AKAP10	0	-1	9932	4623
HAT1	0	0	9933	86
MEMO1	0	0	9934	85
SLC43A1	0	0	9935	85
GLOD4	0	0	9936	85
ENTPD7	0	0	9937	85
MRPL3	0	0	9938	85
NME8	0	0	9939	85
VPS36	0	0	9940	85
PDSS2	0	-1	9941	4631
NMD3	0	0	9942	84
NUP107	0	-1	9943	4631
ITGA10	0	-1	9944	4631
DGKD	0	0	9945	83
TREX2	0	-2	9946	6610
PAM16	0	0	9947	81
MMP23B	0	0	9948	81
PRR16	0	0	9949	81
ZHX1	0	-1	9950	4635
MBTPS2	0	0	9951	82
RPL35	0	0	9952	82
RPS27L	0	0	9953	82
CD248	0	-1	9954	4637
PKP4	0	0	9955	83
NDST2	0	-1	9956	4638
PLSCR4	0	0	9957	84
PPFIA1	0	-2	9958	6621
CLDN17	0	0	9959	85
DUSP10	0	0	9960	82
ZNF117	0	0	9961	82
DGKZ	0	-1	9962	4643
AHSP	0	0	9963	81
FAM135B	0	0	9964	81
PLXDC1	0	0	9965	81
TAOK3	0	0	9966	81
AGTRAP	0	0	9967	81
IRAK3	0	-2	9968	6630
CDC40	0	-1	9969	4648
KCNAB2	0	0	9970	83
PMF1	0	0	9971	83
KLHL20	0	0	9972	81
CSDC2	0	0	9973	80
NAAA	0	0	9974	80
STK36	0	0	9975	80
IL36B	0	0	9976	80
SERP1	0	0	9977	79
VAC14	0	0	9978	79
NSUN5	0	0	9979	79
ARFIP1	0	0	9980	79
COQ2	0	-1	9981	4654
AP1S2	0	-1	9982	4654
RSPH14	0	0	9983	80
WDR12	0	0	9984	80
BBS9	0	0	9985	78
SIT1	0	0	9986	78
SEPTIN11	0	-1	9987	4658
POLR3E	0	-1	9988	4658
RNF115	0	0	9989	79
SULT1C4	0	0	9990	79
KDM4D	0	0	9991	79
TINAG	0	-1	9992	4661
PCDH17	0	-1	9993	4661
MCM3AP	0	0	9994	79
IL36A	0	0	9995	79
EIF2B2	0	0	9996	79
MMADHC	0	0	9997	79
CEP72	0	0	9998	79
DOK4	0	0	9999	79
INTS9	0	0	10000	78
MTMR3	0	0	10001	77
TAX1BP1	0	0	10002	76
SGCE	0	-1	10003	4667
SLC39A1	0	-1	10004	4667
EIF2B3	0	0	10005	77
DISC2	0	-1	10006	4668
ZFP64	0	-1	10007	4668
NAXD	0	0	10008	78
SIGLEC9	0	0	10009	78
CPNE1	0	0	10010	78
AGO2	0	-2	10011	6668
INTS13	0	0	10012	79
WDR11	0	0	10013	78
CHMP2A	0	0	10014	78
VPS35	0	-4	10015	8176
FILIP1	0	0	10016	79
ERLEC1	0	0	10017	79
AP1G2	0	0	10018	79
HHAT	0	-3	10019	7638
NUP133	0	0	10020	79
DNAJC11	0	0	10021	79
AP1M1	0	0	10022	79
LSM3	0	-1	10023	4681
SNURF	0	0	10024	80
HERC3	0	0	10025	77
C1orf112	0	0	10026	76
AHDC1	0	-2	10027	6682
EIF2S2	0	-1	10028	4685
GLS2	0	0	10029	77
SNTG1	0	-1	10030	4686
OTUD6B	0	0	10031	78
ATP10A	0	0	10032	78
ANKRD26	0	-1	10033	4688
DCUN1D1	0	-2	10034	6687
NLGN1	0	-1	10035	4689
GET4	0	-1	10036	4688
SCYL1	0	0	10037	80
DDX56	0	0	10038	80
RRN3	0	0	10039	80
ZNF510	0	0	10040	80
ARL15	0	0	10041	80
ZHX2	0	-3	10042	7657
UGT1A3	0	0	10043	81
SPRYD7	0	-1	10044	4694
SPG14	0	0	10045	81
FNDC3A	0	-2	10046	6698
SLC38A2	0	0	10047	81
LRRN3	0	-1	10048	4696
MRS2	0	0	10049	82
ERRFI1	0	0	10050	82
H2BS1	0	0	10051	81
KCNK10	0	-1	10052	4698
LUC7L2	0	0	10053	82
MRPL39	0	0	10054	80
KAT14	0	-1	10055	4699
CBX8	0	0	10056	80
DPH5	0	0	10057	80
SNTG2	0	-1	10058	4701
NDFIP2	0	0	10059	80
UNC93A	0	0	10060	80
FASTKD2	0	-1	10061	4703
TBC1D24	0	-1	10062	4703
MXRA8	0	0	10063	81
GATAD2B	0	0	10064	81
RAB22A	0	0	10065	81
GJD2	0	-2	10066	6715
TRAPPC8	0	0	10067	81
ZNF286A	0	0	10068	81
PPP4R3B	0	0	10069	81
PLEKHA6	0	0	10070	80
ERGIC3	0	0	10071	79
RHOJ	0	0	10072	79
TERF2IP	0	0	10073	79
INPP5F	0	0	10074	78
TAF9B	0	0	10075	78
GDAP1	0	0	10076	77
UGT1A9	0	-1	10077	4715
DZIP1	0	-2	10078	6726
GNB1L	0	0	10079	78
DPM3	0	0	10080	78
CYP20A1	0	0	10081	78
CYTL1	0	0	10082	78
SLC25A39	0	0	10083	78
CEMIP	0	0	10084	78
SENP7	0	0	10085	78
NKIRAS2	0	0	10086	78
CHSY1	0	0	10087	78
LMTK2	0	0	10088	77
PCSK4	0	0	10089	77
TRIB2	0	-1	10090	4725
CCDC22	0	0	10091	78
FBXW5	0	-1	10092	4726
MIF4GD	0	0	10093	79
ZNF853	0	0	10094	79
GBGT1	0	-2	10095	6741
ACAD9	0	0	10096	80
PNKD	0	-1	10097	4730
FAM20A	0	-2	10098	6743
GAR1	0	0	10099	82
MIEF1	0	0	10100	82
KRT23	0	0	10101	82
WDR37	0	0	10102	82
BZW2	0	-1	10103	4735
FBLIM1	0	0	10104	83
SLC6A20	0	-1	10105	4736
FLVCR1	0	0	10106	82
GRAMD1C	0	0	10107	82
DNAH1	0	0	10108	82
NLE1	0	0	10109	82
OR7A17	0	0	10110	82
PLEKHG5	0	0	10111	82
MRPL42	0	0	10112	82
WDR18	0	0	10113	82
RBFOX1	0	-2	10114	6757
PRR13	0	0	10115	82
TRMT13	0	0	10116	82
ASTE1	0	0	10117	82
PLEKHA5	0	-1	10118	4747
DNAJC10	0	0	10119	83
BTG4	0	0	10120	80
DBNL	0	0	10121	80
MRPS21	0	0	10122	79
XAF1	0	0	10123	79
OTUD4	0	0	10124	79
C11orf54	0	0	10125	79
RNF216	0	-1	10126	4754
TMEM176B	0	0	10127	80
MCTS1	0	-2	10128	6770
SLC27A6	0	0	10129	81
ZRANB1	0	0	10130	81
CHMP2B	0	0	10131	81
KANK2	0	0	10132	81
IFT81	0	0	10133	81
TOLLIP	0	0	10134	79
GAPDHS	0	-4	10135	8293
MPHOSPH8	0	0	10136	80
NECTIN3	0	0	10137	79
MRPS28	0	0	10138	79
OSTM1	0	0	10139	79
MAGEH1	0	0	10140	79
HINFP	0	0	10141	79
MRPS18B	0	0	10142	79
SH2B1	0	0	10143	79
YIPF1	0	0	10144	79
TAF7L	0	0	10145	79
COA3	0	0	10146	79
RWDD3	0	-1	10147	4772
CNGB3	0	-1	10148	4772
TIPARP	0	0	10149	81
MYCBP	0	-1	10150	4773
ATP6V1H	0	-2	10151	6792
CC2D2A	0	-1	10152	4774
NCEH1	0	0	10153	84
AZIN1	0	0	10154	84
TAOK1	0	-1	10155	4774
DIP2B	0	0	10156	85
OR51B4	0	0	10157	85
SEMA6A	0	-2	10158	6798
OR4F5	0	0	10159	85
USP36	0	0	10160	85
OR10G6	0	0	10161	83
LGSN	0	-1	10162	4779
STAMBPL1	0	0	10163	84
IFT80	0	0	10164	84
ARMCX3	0	0	10165	83
NUFIP2	0	0	10166	82
LSR	0	-3	10167	7776
DISP3	0	0	10168	83
ZXDC	0	-3	10169	7777
NOX5	0	-1	10170	4785
TRIM33	0	0	10171	85
KLHL8	0	0	10172	85
ZNF398	0	0	10173	84
PDZD4	0	0	10174	84
ZBED2	0	0	10175	84
GNL3L	0	-1	10176	4790
FAM135A	0	0	10177	84
SULT1B1	0	0	10178	83
SDK2	0	-1	10179	4792
FCRL2	0	0	10180	84
HAUS3	0	0	10181	84
HSPA4L	0	0	10182	84
RAB11FIP2	0	0	10183	84
DOCK6	0	0	10184	84
RAB6B	0	0	10185	84
NDUFB11	0	0	10186	84
DOLK	0	0	10187	84
MTMR12	0	0	10188	84
RHOBTB3	0	0	10189	84
OR2A4	0	0	10190	84
COBLL1	0	0	10191	84
LRRC7	0	-1	10192	4799
RAB14	0	-1	10193	4799
ESF1	0	0	10194	84
DLGAP4	0	0	10195	84
NOP58	0	-1	10196	4801
OR51B2	0	0	10197	84
MICAL3	0	0	10198	84
OR4K5	0	0	10199	84
ARHGAP21	0	0	10200	84
COPG1	0	0	10201	84
OR52N1	0	0	10202	84
PUF60	0	0	10203	84
OR51G1	0	0	10204	84
UGT1A7	0	0	10205	84
MED15	0	-1	10206	4809
RND1	0	0	10207	85
BCL2L14	0	-1	10208	4809
MIB1	0	0	10209	85
SIPA1L2	0	0	10210	83
ZNF507	0	0	10211	83
PREX1	0	0	10212	83
OR4K1	0	0	10213	83
ST6GALNAC4	0	0	10214	82
ZNF385D	0	0	10215	82
PODNL1	0	0	10216	82
CPSF7	0	0	10217	82
SH3D21	0	0	10218	80
CBLL1	0	0	10219	80
MYOZ2	0	0	10220	80
BTBD1	0	0	10221	80
VPS37B	0	0	10222	80
COPG2	0	0	10223	80
ZNF280D	0	0	10224	80
AKAP8L	0	-1	10225	4823
CYFIP2	0	-1	10226	4823
CALML5	0	-2	10227	6862
GNG13	0	0	10228	82
UBA5	0	0	10229	82
CAAP1	0	0	10230	82
SUV39H2	0	0	10231	82
CDHR2	0	0	10232	82
TM6SF2	0	-2	10233	6867
AFTPH	0	0	10234	82
AHI1	0	-1	10235	4831
COLGALT1	0	0	10236	83
INPP5K	0	0	10237	83
SEC22A	0	0	10238	83
C9orf78	0	0	10239	83
UBASH3A	0	0	10240	83
NUP85	0	-1	10241	4836
FETUB	0	-2	10242	6873
CNNM2	0	0	10243	85
BAALC	0	0	10244	85
MED18	0	0	10245	85
TPK1	0	-1	10246	4840
IPO4	0	0	10247	84
C11orf80	0	0	10248	84
CLIP4	0	-1	10249	4842
PRR5L	0	0	10250	85
RNU2-2P	0	0	10251	84
TMEM8B	0	0	10252	84
ZNF613	0	0	10253	84
LRRK1	0	0	10254	83
DNAJC2	0	0	10255	83
NPHP3	0	0	10256	83
SETD6	0	-2	10257	6885
ZNF562	0	0	10258	84
SPA17	0	0	10259	84
BCAS3	0	-2	10260	6887
KCTD9	0	0	10261	79
DIPK2B	0	-1	10262	4851
AP3M1	0	0	10263	79
PHAX	0	0	10264	79
FOXB1	0	0	10265	79
RNF11	0	0	10266	78
KCNV1	0	0	10267	77
NOL9	0	-2	10268	6894
ZNF586	0	0	10269	78
MBTD1	0	0	10270	78
NUDT9	0	-1	10271	4857
PYROXD1	0	0	10272	79
BBS10	0	-1	10273	4858
HAUS6	0	0	10274	79
ATP13A3	0	0	10275	77
EPB41L5	0	0	10276	76
APOL6	0	0	10277	76
BCOR	0	0	10278	75
TNKS2	0	0	10279	73
DUSP16	0	-1	10280	4863
VASH2	0	0	10281	72
CEP97	0	0	10282	72
DPP8	0	-4	10283	8436
CLPTM1L	0	-1	10284	4866
KCNH6	0	-1	10285	4866
EHMT1	0	0	10286	75
PANK1	0	-1	10287	4867
SH3RF1	0	0	10288	76
RDH14	0	0	10289	76
TRAJ56	0	-1	10290	4869
EP400	0	0	10291	77
SLC44A4	0	0	10292	77
PHF12	0	0	10293	77
CERS4	0	0	10294	75
ZCCHC2	0	0	10295	75
SHC3	0	0	10296	75
ZNF436	0	0	10297	75
NUP54	0	0	10298	75
DPP10	0	-2	10299	6923
DBR1	0	0	10300	75
PGBD5	0	0	10301	75
PLEKHA4	0	0	10302	75
LRP1B	0	-4	10303	8455
TSEN2	0	0	10304	76
COLEC12	0	0	10305	75
MPIG6B	0	0	10306	75
TSGA10	0	0	10307	74
NDFIP1	0	0	10308	74
MYH7B	0	-1	10309	4885
SLC35G2	0	0	10310	75
EGFL7	0	0	10311	75
WNT5B	0	0	10312	75
KDM7A	0	0	10313	75
MUL1	0	0	10314	75
UVSSA	0	0	10315	75
ACAD10	0	-1	10316	4891
CHPF	0	0	10317	75
TTC21B	0	-3	10318	7921
FAM118B	0	0	10319	76
GCC1	0	0	10320	76
COL20A1	0	0	10321	76
ALKBH5	0	0	10322	76
CALCOCO1	0	0	10323	76
CASZ1	0	-1	10324	4898
STIM2	0	0	10325	77
RETSAT	0	0	10326	77
STARD5	0	0	10327	77
EFCC1	0	0	10328	77
MRPL24	0	0	10329	75
THAP7	0	0	10330	75
GRAMD1A	0	0	10331	74
NCAPG2	0	0	10332	74
NKAP	0	0	10333	74
AKNA	0	-1	10334	4907
NKAIN1	0	0	10335	75
OR4K15	0	0	10336	75
RNF39	0	0	10337	75
EEPD1	0	0	10338	75
HPS6	0	0	10339	75
ZFYVE1	0	-2	10340	6962
ANKHD1	0	0	10341	74
TTYH3	0	0	10342	74
TPCN1	0	0	10343	74
LRRN1	0	0	10344	74
CPSF3	0	-2	10345	6966
PIP4K2C	0	0	10346	74
OR2AE1	0	0	10347	73
MSRB1	0	0	10348	73
CDK5RAP1	0	0	10349	73
CHMP3	0	0	10350	73
UTP20	0	-1	10351	4921
STK39	0	-3	10352	7954
CAB39	0	0	10353	75
FBXO40	0	-1	10354	4923
TMED5	0	0	10355	74
RRP7A	0	0	10356	74
ZFR	0	-2	10357	6975
EMCN	0	-1	10358	4925
FKBP7	0	0	10359	76
WASHC3	0	0	10360	76
KCNMB4	0	0	10361	76
EXOSC3	0	0	10362	76
VPS29	0	-1	10363	4929
UIMC1	0	0	10364	77
OR10W1	0	-2	10365	6980
GLRX2	0	-1	10366	4929
ZMYM1	0	0	10367	78
OR4F16	0	0	10368	78
TMBIM4	0	0	10369	78
POLR3K	0	0	10370	78
DERL2	0	-1	10371	4933
OR4A15	0	0	10372	78
LSM8	0	-1	10373	4934
OR4A5	0	0	10374	77
EXOSC1	0	0	10375	77
ACSL5	0	0	10376	77
PPIL1	0	0	10377	77
RNF111	0	0	10378	77
PALS2	0	0	10379	77
PRPF19	0	0	10380	76
COQ6	0	0	10381	75
UPB1	0	0	10382	75
MRPS16	0	0	10383	75
ZNF669	0	0	10384	75
HIGD1B	0	0	10385	75
LSM7	0	-1	10386	4945
TASP1	0	0	10387	76
GEMIN6	0	0	10388	76
NUB1	0	-1	10389	4946
HEBP1	0	0	10390	77
WBP11	0	0	10391	77
MRPS33	0	0	10392	77
MED31	0	-1	10393	4949
RABGEF1	0	0	10394	78
SLC35C2	0	0	10395	78
CYB5R1	0	0	10396	78
PPP2R3B	0	-1	10397	4952
TPPP3	0	0	10398	79
PDE11A	0	-1	10399	4953
EPHX3	0	-1	10400	4953
NSMCE4A	0	0	10401	81
EMC9	0	0	10402	81
RAB23	0	-1	10403	4955
RNU4-1	0	0	10404	82
ASB2	0	-1	10405	4955
SARAF	0	0	10406	82
CYB5R2	0	0	10407	82
LUC7L3	0	0	10408	81
RAPGEF6	0	0	10409	81
SLCO4A1	0	-1	10410	4958
PCLO	0	0	10411	81
PIGV	0	-1	10412	4959
MRM1	0	0	10413	82
TAF5L	0	0	10414	82
EPS8L1	0	-1	10415	4961
SLC25A22	0	0	10416	83
OR6K2	0	0	10417	83
L2HGDH	0	0	10418	83
CEP76	0	0	10419	83
UQCRQ	0	0	10420	83
GHITM	0	0	10421	82
PKD2L2	0	0	10422	82
ALG9	0	-1	10423	4968
ACAD8	0	0	10424	82
CARF	0	0	10425	82
TNIP3	0	0	10426	82
SHCBP1	0	0	10427	82
WBP1L	0	0	10428	82
TCEAL4	0	0	10429	81
SNIP1	0	0	10430	81
OR2G2	0	0	10431	81
SIGLEC7	0	0	10432	81
SND1	0	0	10433	81
CACNG4	0	-1	10434	4977
ZNF696	0	0	10435	82
PGPEP1	0	0	10436	82
KATNBL1	0	0	10437	82
ZNF665	0	0	10438	82
BEST2	0	0	10439	82
ARMC5	0	0	10440	81
QRICH1	0	0	10441	81
JADE1	0	-2	10442	7051
TRAPPC3	0	0	10443	81
OR2C3	0	-1	10444	4985
ZNF408	0	-1	10445	4985
SYTL2	0	-1	10446	4985
ASB13	0	0	10447	84
CCDC82	0	0	10448	83
PAQR5	0	0	10449	83
OR2G3	0	0	10450	83
PLEKHS1	0	0	10451	82
LYPD3	0	0	10452	82
DOK3	0	0	10453	82
OR6N2	0	0	10454	82
KCNMB3	0	0	10455	82
STAU2	0	-1	10456	4992
GEMIN7	0	0	10457	82
FBXO31	0	0	10458	81
TSPAN13	0	-1	10459	4993
CACYBP	0	0	10460	82
ANKRD1	0	0	10461	82
SLC8B1	0	-2	10462	7070
OR2D2	0	0	10463	83
PRXL2B	0	0	10464	83
OR2D3	0	0	10465	83
DGLUCY	0	0	10466	82
OR56A1	0	0	10467	82
OR2T11	0	0	10468	82
FAM181A	0	0	10469	82
DOCK5	0	0	10470	82
OR2M3	0	0	10471	82
UNC5A	0	-1	10472	5004
RAD18	0	-1	10473	5004
FAM76A	0	0	10474	83
UCN2	0	-1	10475	5005
PRR29	0	-1	10476	5005
GORAB	0	0	10477	83
FAT3	0	-2	10478	7085
NRSN2	0	0	10479	83
DCAF17	0	0	10480	83
LYPLAL1	0	0	10481	83
JAML	0	0	10482	83
KCMF1	0	0	10483	83
PGAP1	0	-1	10484	5011
KCNH7	0	-1	10485	5011
KLC4	0	0	10486	84
OR8I2	0	0	10487	84
H3C14	0	0	10488	84
SLAMF8	0	0	10489	84
CHMP4C	0	0	10490	84
ZNF556	0	0	10491	84
GRIPAP1	0	0	10492	84
WDR90	0	0	10493	84
MINDY3	0	0	10494	84
OR14C36	0	0	10495	84
STRADA	0	-2	10496	7101
OR2T10	0	0	10497	85
SNX21	0	0	10498	85
CASP16P	0	0	10499	85
CRB3	0	-1	10500	5024
PHLDB2	0	-1	10501	5024
MAB21L3	0	0	10502	87
OR2T12	0	0	10503	87
AADACL3	0	-2	10504	7108
LARGE2	0	0	10505	86
TMEM156	0	0	10506	86
NT5C1A	0	0	10507	86
ERICH3	0	0	10508	86
CCDC120	0	0	10509	86
TSPAN18	0	-1	10510	5032
OR52W1	0	0	10511	87
NIBAN3	0	-1	10512	5033
CEACAM21	0	0	10513	88
FRMD7	0	-2	10514	7117
TMCO2	0	0	10515	89
FAM106A	0	-1	10516	5036
PANK2	0	0	10517	90
PHC3	0	0	10518	87
NLRC3	0	-1	10519	5037
LRRIQ3	0	-3	10520	8115
OR10J5	0	0	10521	89
ZNF30	0	0	10522	89
OR56A4	0	0	10523	89
PSME3IP1	0	-1	10524	5040
TSR2	0	0	10525	89
SLC12A8	0	-1	10526	5041
OR2T4	0	0	10527	90
LSG1	0	0	10528	90
ERC2	0	0	10529	90
ACER3	0	0	10530	90
ITSN2	0	0	10531	90
SS18L1	0	0	10532	89
BSCL2	0	-1	10533	5047
DECR2	0	0	10534	90
TIMM13	0	0	10535	88
SIPA1L1	0	0	10536	88
LTN1	0	0	10537	88
INTS6	0	-1	10538	5051
TMCO6	0	0	10539	88
LAPTM4B	0	0	10540	88
PI4K2B	0	0	10541	88
STYK1	0	0	10542	88
TOR1AIP1	0	-1	10543	5055
GIMAP4	0	0	10544	88
ZNF444	0	0	10545	88
