# gene	views	view_delta	view_rank	view_rank_delta
NUP107	0	-2	10562	6112
ITGA10	0	0	10563	43
DGKD	0	0	10564	42
CASS4	0	-1	10565	3971
WAC	0	-1	10566	3971
MMP23B	0	0	10567	43
PRR16	0	0	10568	43
MBTPS2	0	0	10569	43
RPS27L	0	-5	10570	8440
NDST2	0	0	10571	43
PPFIBP1	0	0	10572	41
FZD10	0	0	10573	40
DUSP10	0	-1	10574	3974
SPG21	0	0	10575	40
REXO4	0	0	10576	40
FAM135B	0	-1	10577	3976
PLXDC1	0	-1	10578	3976
PHF21A	0	0	10579	39
ZNF593	0	0	10580	36
PMF1	0	0	10581	36
TUBG2	0	-1	10582	3978
EDEM2	0	-1	10583	3978
KLHL20	0	-1	10584	3978
CCAR1	0	-3	10585	7285
CSDC2	0	0	10586	40
IL36B	0	-1	10587	3979
SERP1	0	0	10588	39
VAC14	0	0	10589	39
ARFGAP1	0	-1	10590	3980
RSPH14	0	0	10591	37
ATF7IP	0	-1	10592	3980
SEPTIN11	0	-2	10593	6134
POLR3E	0	0	10594	37
RNF115	0	-1	10595	3982
FOXH1	0	-2	10596	6136
CPNE3	0	0	10597	37
GNMT	0	-9	10598	9350
MMADHC	0	0	10599	37
MTMR2	0	0	10600	37
CEP72	0	0	10601	37
DOK4	0	-1	10602	3985
INTS9	0	0	10603	37
MTMR3	0	-1	10604	3986
NDOR1	0	0	10605	37
SALL3	0	0	10606	37
SLC39A1	0	-2	10607	6143
EIF2B3	0	0	10608	37
DISC2	0	-2	10609	6144
ZFP64	0	0	10610	38
EIF2B4	0	0	10611	38
CACNA1I	0	-1	10612	3992
NAXD	0	0	10613	39
CPNE1	0	-1	10614	3993
INTS13	0	0	10615	39
WDR11	0	0	10616	39
CHMP2A	0	0	10617	39
TENM3	0	0	10618	39
FILIP1	0	-1	10619	3997
VPS4A	0	0	10620	40
ERLEC1	0	0	10621	40
CACNA1H	0	-1	10622	3999
LSM3	0	0	10623	39
SNURF	0	0	10624	39
GPR78	0	0	10625	39
PRPF4B	0	-1	10626	4001
C5AR2	0	0	10627	38
HERC1	0	0	10628	38
C1orf112	0	0	10629	38
EIF2S2	0	0	10630	38
TNFRSF21	0	0	10631	38
OTUD6B	0	0	10632	36
ATP10A	0	0	10633	36
ANKRD26	0	-2	10634	6163
NLGN1	0	0	10635	36
GET4	0	0	10636	36
ARL15	0	0	10637	35
SPG14	0	0	10638	33
MRS2	0	0	10639	31
ERRFI1	0	-1	10640	4009
HES2	0	-1	10641	4007
LUC7L2	0	0	10642	31
MORC2	0	0	10643	31
TAS2R5	0	0	10644	31
MRPL39	0	-2	10645	6167
KAT14	0	0	10646	32
NDFIP2	0	0	10647	29
UNC93A	0	0	10648	29
TBC1D24	0	0	10649	27
MXRA8	0	0	10650	27
RAB22A	0	0	10651	27
GJD2	0	0	10652	27
GPR85	0	-1	10653	4017
TRAPPC8	0	0	10654	28
ZNF286A	0	0	10655	28
PLEKHA6	0	0	10656	27
ERGIC3	0	0	10657	26
TERF2IP	0	-2	10658	6176
P4HTM	0	-4	10659	8077
INPP5F	0	0	10660	28
TAF9B	0	-1	10661	4022
MINDY2	0	0	10662	29
GNB1L	0	-1	10663	4022
DPM3	0	-1	10664	4022
CYP20A1	0	0	10665	30
CYTL1	0	-1	10666	4023
SLC25A39	0	0	10667	31
AS3MT	0	-1	10668	4023
NKIRAS2	0	0	10669	31
CHSY1	0	-3	10670	7357
GTPBP2	0	0	10671	31
LMTK2	0	0	10672	31
PCSK4	0	0	10673	31
CCDC22	0	0	10674	31
FBXW5	0	-1	10675	4029
MIF4GD	0	-1	10676	4029
ZNF853	0	-1	10677	4029
GBGT1	0	-1	10678	4029
ACAD9	0	0	10679	35
GAR1	0	0	10680	34
WDR37	0	-2	10681	6193
BZW2	0	-5	10682	8550
CLSTN1	0	0	10683	35
TSKU	0	-2	10684	6195
DNAH1	0	-1	10685	4032
NLE1	0	0	10686	36
MRPL42	0	0	10687	34
WDR18	0	0	10688	34
TRMT13	0	0	10689	31
ASTE1	0	0	10690	31
PLEKHA5	0	0	10691	31
DNAJC10	0	0	10692	31
S100A14	0	-1	10693	4039
MRPS21	0	0	10694	29
C11orf54	0	-4	10695	8110
RNF216	0	-1	10696	4040
SLC27A6	0	0	10697	29
ZRANB1	0	0	10698	29
KANK2	0	-1	10699	4041
ARMCX6	0	-1	10700	4041
ABHD6	0	-3	10701	7384
NECTIN3	0	0	10702	27
MRPS28	0	0	10703	27
MAGEH1	0	-1	10704	4044
HINFP	0	0	10705	27
YIPF1	0	0	10706	27
RWDD3	0	0	10707	25
CNGB3	0	-4	10708	8121
TIPARP	0	0	10709	26
MYCBP	0	0	10710	26
DIP2B	0	-1	10711	4045
OR51B4	0	-1	10712	4045
OR4F5	0	0	10713	24
USP36	0	0	10714	24
METTL13	0	0	10715	24
UGT1A5	0	-1	10716	4048
OR10G6	0	-3	10717	7397
STAMBPL1	0	-1	10718	4049
IFT80	0	0	10719	26
NECAB2	0	-1	10720	4050
NUFIP2	0	0	10721	26
NOX5	0	-3	10722	7401
KLHL8	0	-1	10723	4049
PCDH10	0	0	10724	27
ZNF398	0	0	10725	27
PDZD4	0	0	10726	27
ZBED2	0	0	10727	27
FAM135A	0	0	10728	26
SULT1B1	0	0	10729	25
SDK2	0	-1	10730	4055
FCRL2	0	-2	10731	6235
HAUS3	0	0	10732	27
HSPA4L	0	0	10733	27
RAB11FIP2	0	0	10734	27
ZNF471	0	0	10735	27
NDUFB11	0	-1	10736	4060
MTMR12	0	0	10737	27
RHOBTB3	0	0	10738	27
OR2A4	0	0	10739	26
PIGT	0	0	10740	26
LRRC7	0	-1	10741	4062
CLCA4	0	0	10742	27
ESF1	0	0	10743	27
DLGAP4	0	0	10744	27
NOP58	0	0	10745	27
MICAL3	0	0	10746	25
OR4K5	0	0	10747	25
ARHGAP21	0	0	10748	25
OR51G1	0	0	10749	24
BIRC7	0	0	10750	24
MIB1	0	0	10751	20
SIPA1L2	0	-1	10752	4068
UGT1A8	0	0	10753	20
ZNF507	0	-4	10754	8164
OR4K1	0	0	10755	21
IGFLR1	0	0	10756	21
PODNL1	0	0	10757	19
CPSF7	0	-4	10758	8167
ERCC6L	0	-2	10759	6260
CBLL1	0	0	10760	19
ZNF280D	0	0	10761	17
COQ3	0	-2	10762	6261
UBA5	0	0	10763	16
CAAP1	0	0	10764	16
SUV39H2	0	0	10765	16
CDHR2	0	0	10766	16
GIPC2	0	0	10767	16
AFTPH	0	0	10768	16
HBP1	0	0	10769	16
COLGALT1	0	0	10770	15
C9orf78	0	0	10771	14
NUP85	0	-2	10772	6268
CNNM2	0	0	10773	15
BAALC	0	0	10774	15
MED18	0	0	10775	15
RPAP2	0	0	10776	15
MORN1	0	-2	10777	6272
IPO4	0	0	10778	15
C11orf80	0	0	10779	15
CLIP4	0	-1	10780	4088
PRR5L	0	0	10781	16
RAB8B	0	-1	10782	4089
RNU2-2P	0	-2	10783	6277
ALG13	0	-3	10784	7457
TMEM8B	0	0	10785	19
ZNF613	0	0	10786	19
LRRK1	0	0	10787	19
KDM3B	0	-1	10788	4093
NPHP3	0	0	10789	19
ZNF562	0	-1	10790	4094
DCHS2	0	-1	10791	4094
BCAS3	0	-3	10792	7464
TM6SF1	0	-1	10793	4094
PLBD1	0	0	10794	21
DYM	0	-1	10795	4095
GPR160	0	0	10796	21
KCTD9	0	-1	10797	4096
PHAX	0	-1	10798	4095
FOXB1	0	-1	10799	4095
TRIT1	0	-1	10800	4095
RNF11	0	0	10801	21
KCNV1	0	0	10802	21
ZNF586	0	0	10803	20
FOXD3	0	-2	10804	6294
NUDT9	0	0	10805	20
TUBA8	0	-1	10806	4099
HAUS6	0	-2	10807	6295
ASIC5	0	0	10808	22
ATP13A3	0	0	10809	21
OR5AC2	0	0	10810	21
EPB41L5	0	0	10811	21
NSUN2	0	-1	10812	4103
APOL3	0	0	10813	22
VWA7	0	-1	10814	4104
DUSP16	0	0	10815	20
VASH2	0	0	10816	20
CEP97	0	0	10817	20
KCNH6	0	-2	10818	6301
PANK1	0	-1	10819	4108
SH3RF1	0	0	10820	20
RDH14	0	0	10821	20
TRAJ56	0	0	10822	20
SLC44A4	0	0	10823	19
PHF12	0	0	10824	18
ARMH3	0	-1	10825	4112
ZCCHC2	0	-3	10826	7495
SHC3	0	-1	10827	4113
NUP54	0	0	10828	19
TEX10	0	0	10829	19
HCN3	0	-2	10830	6312
PGBD5	0	-2	10831	6312
PLEKHA4	0	0	10832	21
TSEN2	0	0	10833	21
KLHL1	0	0	10834	21
INTS5	0	0	10835	19
MYH7B	0	-1	10836	4118
SLC35G2	0	0	10837	18
WNT5B	0	-3	10838	7503
UVSSA	0	-3	10839	7503
SHROOM3	0	-1	10840	4120
CHPF	0	0	10841	20
FAM118B	0	-1	10842	4119
GCC1	0	0	10843	20
COL20A1	0	0	10844	20
ALKBH5	0	-2	10845	6324
STIM2	0	-3	10846	7509
RETSAT	0	-2	10847	6324
SETD7	0	-1	10848	4123
MRPL24	0	0	10849	21
DCTN4	0	0	10850	20
GRAMD1A	0	0	10851	20
NCAPG2	0	0	10852	20
NKAP	0	0	10853	20
NKAIN1	0	0	10854	20
OR4K15	0	0	10855	20
EEPD1	0	-1	10856	4128
CNTLN	0	-1	10857	4127
TOR2A	0	0	10858	18
CDON	0	0	10859	17
WWOX	0	-6	10860	9042
NTM	0	-1	10861	4127
OR2AE1	0	0	10862	19
MSRB1	0	-1	10863	4128
CDK5RAP1	0	0	10864	20
CHMP3	0	0	10865	20
UTP20	0	-5	10866	8728
CAB39	0	0	10867	21
FBXO40	0	0	10868	21
RRP7A	0	0	10869	20
WASHC3	0	0	10870	19
EXOSC3	0	0	10871	18
UIMC1	0	-1	10872	4131
OR10W1	0	0	10873	19
ZMYM1	0	0	10874	18
OR4F16	0	0	10875	18
TMBIM4	0	-1	10876	4132
POLR3K	0	0	10877	19
PADI3	0	-5	10878	8738
OR4A15	0	0	10879	18
STYXL1	0	0	10880	18
CMPK1	0	-1	10881	4136
EXOSC1	0	-1	10882	4136
ASCC1	0	0	10883	18
RNF111	0	0	10884	17
PALS2	0	-3	10885	7545
RASD1	0	0	10886	18
PRPF19	0	0	10887	18
RNF122	0	0	10888	18
COQ6	0	-1	10889	4142
ZNF669	0	0	10890	18
HIGD1B	0	0	10891	18
LSM7	0	0	10892	18
ZNF44	0	-2	10893	6364
HEBP1	0	0	10894	19
WBP11	0	0	10895	19
MRPS33	0	-1	10896	4146
MED31	0	0	10897	20
SLC35C2	0	0	10898	19
CYB5R1	0	-1	10899	4148
TPPP3	0	0	10900	19
NSMCE4A	0	0	10901	18
EMC9	0	0	10902	18
RAB23	0	-2	10903	6372
RNU4-1	0	0	10904	19
DNAJB11	0	-1	10905	4153
SARAF	0	0	10906	20
CYB5R2	0	-1	10907	4152
LUC7L3	0	-1	10908	4152
RAPGEF6	0	0	10909	22
SLCO4A1	0	-1	10910	4153
ARID4B	0	0	10911	22
PIGV	0	0	10912	21
MRM1	0	-2	10913	6379
TAF5L	0	0	10914	21
EPS8L1	0	0	10915	21
SLC25A22	0	0	10916	21
OR6K2	0	0	10917	21
L2HGDH	0	0	10918	21
CEP76	0	-1	10919	4161
UQCRQ	0	0	10920	22
ADM2	0	-1	10921	4162
GHITM	0	-4	10922	8325
PKD2L2	0	-1	10923	4163
ALG9	0	-1	10924	4163
ACAD8	0	0	10925	25
TNIP3	0	0	10926	24
SHCBP1	0	0	10927	24
CC2D1A	0	0	10928	24
TCEAL4	0	0	10929	24
SNIP1	0	-1	10930	4166
OR2G2	0	0	10931	25
CACNG4	0	0	10932	25
PGPEP1	0	0	10933	24
KATNBL1	0	0	10934	24
PAQR6	0	-1	10935	4170
ZNF665	0	0	10936	25
ARMC5	0	0	10937	24
QRICH1	0	-1	10938	4171
SIDT1	0	-1	10939	4171
JADE1	0	0	10940	25
TRAPPC3	0	0	10941	25
OR2C3	0	0	10942	25
SYTL2	0	0	10943	24
ASB13	0	0	10944	24
CCDC82	0	0	10945	24
PAQR5	0	-1	10946	4177
DAPP1	0	-1	10947	4177
MYH14	0	0	10948	24
LYPD3	0	0	10949	24
DOK3	0	0	10950	24
OR6N2	0	0	10951	24
MAB21L4	0	-2	10952	6414
GEMIN7	0	0	10953	25
TSPAN13	0	0	10954	24
CACYBP	0	0	10955	24
SLC8B1	0	0	10956	23
OR2D3	0	0	10957	22
DGLUCY	0	-2	10958	6416
OR56A1	0	-2	10959	6416
OR2T11	0	0	10960	24
FAM181A	0	-6	10961	9141
DOCK5	0	0	10962	25
MAK16	0	0	10963	24
UNC5A	0	-9	10964	9711
FAM76A	0	0	10965	25
UCN2	0	0	10966	25
ATP6V1G3	0	0	10967	25
PRR29	0	0	10968	25
GORAB	0	0	10969	24
FAT3	0	0	10970	24
NRSN2	0	-2	10971	6427
DCAF17	0	0	10972	25
LYPLAL1	0	-1	10973	4199
JAML	0	0	10974	26
KCMF1	0	-2	10975	6430
PGAP1	0	0	10976	26
KCNH7	0	-1	10977	4201
ZNF556	0	0	10978	23
GRIPAP1	0	0	10979	22
WDR90	0	0	10980	22
MINDY3	0	0	10981	22
OR2T10	0	0	10982	21
SNX21	0	0	10983	20
CASP16P	0	0	10984	20
MAB21L3	0	0	10985	18
OR2T12	0	0	10986	18
PARD6B	0	0	10987	17
TMEM156	0	0	10988	17
ERICH3	0	-1	10989	4209
TSPAN18	0	0	10990	17
OR52W1	0	0	10991	17
NIBAN3	0	0	10992	17
CEACAM21	0	0	10993	17
FRMD7	0	0	10994	17
TMCO2	0	-2	10995	6447
FAM106A	0	0	10996	18
PANK2	0	-2	10997	6448
HS6ST2	0	0	10998	19
ALG14	0	0	10999	19
ZC3HAV1	0	-5	11000	8857
PHC3	0	0	11001	19
LRRIQ3	0	0	11002	19
ZNF30	0	0	11003	18
LSG1	0	0	11004	13
ERC2	0	0	11005	13
ITSN2	0	-2	11006	6456
SS18L1	0	0	11007	14
OR10G2	0	0	11008	13
TIMM13	0	0	11009	13
IL36RN	0	-2	11010	6458
SIPA1L1	0	-1	11011	4225
INTS6	0	0	11012	14
LGR4	0	0	11013	14
TMCO6	0	-1	11014	4227
LAPTM4B	0	-3	11015	7667
PI4K2B	0	0	11016	16
TOR1AIP1	0	-1	11017	4229
ABHD12	0	-5	11018	8873
GIMAP4	0	0	11019	17
ZNF444	0	0	11020	17
UEVLD	0	0	11021	17
KCNK4	0	-1	11022	4233
SENP6	0	0	11023	17
TIMM10B	0	-1	11024	4234
DCAF8	0	-1	11025	4234
GEMIN4	0	0	11026	19
OR10H2	0	0	11027	19
HACL1	0	-2	11028	6475
GIMAP5	0	-1	11029	4237
GPSM1	0	0	11030	20
RAB11FIP5	0	0	11031	20
KLK13kmpll	0	0	11032	20
SLC22A15	0	-1	11033	4240
ZGRF1	0	-1	11034	4240
AGO1	0	0	11035	22
CUZD1	0	0	11036	22
OR11A1	0	0	11037	21
ZNF451	0	0	11038	21
LARP6	0	0	11039	21
BRF2	0	0	11040	21
PNPLA8	0	0	11041	21
RGS17	0	-4	11042	8438
POLDIP2	0	-1	11043	4242
ZNF331	0	-1	11044	4242
LATS2	0	0	11045	21
IL20	0	-1	11046	4243
OR8B2	0	0	11047	22
OR10H3	0	-1	11048	4244
TIMM10	0	-1	11049	4243
ARHGEF3	0	0	11050	23
ATP6V0A4	0	0	11051	22
PIDD1	0	-1	11052	4245
ARHGEF4	0	0	11053	23
OR12D2	0	0	11054	23
PLCXD1	0	0	11055	21
CHST11	0	-1	11056	4246
PODXL2	0	0	11057	22
CDCA7L	0	0	11058	22
RPS6KA6	0	-2	11059	6500
SYBU	0	-1	11060	4249
MIOX	0	-1	11061	4248
ASAP1	0	0	11062	25
RAB30	0	0	11063	25
FLVCR2	0	-1	11064	4250
G2E3	0	0	11065	24
ELP4	0	-1	11066	4251
DNAJA4	0	-1	11067	4251
DHRS7	0	-1	11068	4251
ASIC4	0	0	11069	24
STAB2	0	0	11070	24
DEPDC1	0	0	11071	24
BTBD2	0	0	11072	24
OTUD5	0	0	11073	24
SMPD4	0	0	11074	24
SMPD3	0	0	11075	24
NSDHL	0	0	11076	24
ELAC1	0	0	11077	24
TAS2R1	0	-2	11078	6517
PPP1R9A	0	-1	11079	4260
MOCS3	0	0	11080	25
IL17RB	0	-2	11081	6518
FOXRED1	0	-2	11082	6518
HPGDS	0	-1	11083	4261
CNOT11	0	0	11084	26
MYEF2	0	0	11085	24
TAS2R3	0	0	11086	24
LRRC40	0	-1	11087	4263
CHST12	0	0	11088	25
RBMS3	0	0	11089	25
ZCCHC8	0	0	11090	25
SUPT20H	0	-3	11091	7737
NDUFAF7	0	0	11092	25
IRX4	0	0	11093	22
STAP2	0	-2	11094	6528
VPS50	0	0	11095	22
IGK	0	-5	11096	8950
HTATSF1	0	0	11097	23
SLC30A10	0	0	11098	23
KCNQ1DN	0	-1	11099	4272
PNRC2	0	0	11100	21
SF3B6	0	0	11101	21
STMN3	0	0	11102	19
RBMX	0	-2	11103	6536
FEM1A	0	0	11104	19
PDLIM3	0	-1	11105	4277
DDX43	0	0	11106	20
KLK15	0	0	11107	20
PLXNA3	0	0	11108	20
TAS2R10	0	-1	11109	4277
CHRNA9	0	-2	11110	6540
ZNF330	0	0	11111	20
ZNF638	0	-1	11112	4279
MMP26	0	0	11113	21
WDR45B	0	-3	11114	7758
IRGC	0	-1	11115	4281
C11orf52	0	0	11116	22
SCGB3A1	0	-1	11117	4282
CPXM1	0	-1	11118	4282
PLVAP	0	-2	11119	6548
CLDND1	0	0	11120	23
DNAJC12	0	0	11121	23
ADAMTS10	0	0	11122	23
VMP1	0	-1	11123	4286
LRRC8A	0	-1	11124	4286
SUCNR1	0	-1	11125	4286
STYXL2	0	-1	11126	4286
TMPRSS4	0	0	11127	26
GKN1	0	0	11128	26
NPDC1	0	0	11129	26
SLC2A4RG	0	0	11130	26
C21orf62	0	0	11131	26
WDR76	0	0	11132	26
POF1B	0	0	11133	26
CHST7	0	-1	11134	4292
DSN1	0	0	11135	26
SLC7A10	0	0	11136	24
LTB4R2	0	0	11137	23
YLPM1	0	0	11138	23
PRMT8	0	-1	11139	4296
ERO1B	0	0	11140	22
ZNF300	0	-1	11141	4296
TIMD4	0	-3	11142	7784
WLS	0	-4	11143	8536
C11orf16	0	0	11144	25
POLE4	0	0	11145	24
KCNK12	0	-1	11146	4297
KYAT3	0	0	11147	25
ISCA1	0	-1	11148	4297
OR2S2	0	-1	11149	4297
PUS7L	0	0	11150	26
ZNF585B	0	0	11151	26
CPED1	0	0	11152	25
COG7	0	0	11153	25
PPP1R14C	0	0	11154	25
FAM32A	0	0	11155	25
RSAD1	0	0	11156	25
UPF2	0	-1	11157	4304
EXOSC4	0	0	11158	25
HIGD1A	0	-1	11159	4305
OR5K1	0	-1	11160	4305
PRMT7	0	-1	11161	4305
BLOC1S4	0	0	11162	28
PLEKHG3	0	0	11163	28
PPP1R14B	0	0	11164	28
ADAMTSL4	0	-2	11165	6585
AGPAT5	0	-2	11166	6585
RIMKLB	0	-1	11167	4309
MIS18BP1	0	0	11168	30
GRAMD1B	0	0	11169	30
WDR44	0	0	11170	30
OSBPL3	0	0	11171	29
DHX29	0	0	11172	29
VPS53	0	-3	11173	7814
TKFC	0	0	11174	29
ESYT2	0	-1	11175	4314
REXO2	0	0	11176	29
PRR12	0	0	11177	29
USP53	0	-1	11178	4316
MED4	0	0	11179	30
LRP10	0	0	11180	30
OR4P4	0	0	11181	30
WDR91	0	0	11182	30
CNOT6	0	0	11183	29
ROBO4	0	0	11184	29
HSPB8	0	-1	11185	4320
CNNM3	0	-1	11186	4320
CCDC113	0	0	11187	31
EXOC6	0	0	11188	31
OR8J3	0	0	11189	31
OR5L2	0	0	11190	31
QRSL1	0	0	11191	31
TMCO1	0	0	11192	31
OR8B8	0	0	11193	31
MRPL13	0	-3	11194	7834
GNL3	0	-1	11195	4328
L3MBTL1	0	0	11196	33
PHPT1	0	-1	11197	4328
MTRF1L	0	0	11198	31
PTPN18	0	0	11199	31
OR51G2	0	0	11200	31
TMEM230	0	0	11201	31
OR8G2P	0	0	11202	31
LRIG1	0	0	11203	31
RNF167	0	0	11204	31
ZYG11B	0	-1	11205	4335
ZNF490	0	0	11206	31
FAM162A	0	0	11207	31
PCDHGA12	0	0	11208	31
OR10A3	0	0	11209	31
OR8G1	0	0	11210	31
OR10J1	0	0	11211	31
ACOT11	0	0	11212	31
RBM47	0	0	11213	31
NSMF	0	-1	11214	4342
NUPR1	0	-2	11215	6626
BRIX1	0	-1	11216	4342
TMX3	0	-1	11217	4342
FAM156A	0	0	11218	35
OR4C15	0	0	11219	35
MRPL18	0	0	11220	35
ODAD4	0	0	11221	35
COG3	0	0	11222	34
FAM110A	0	0	11223	33
PLA2G12A	0	0	11224	33
YJU2B	0	-3	11225	7863
NOA1	0	0	11226	34
POLDIP3	0	0	11227	34
FCRL4	0	-1	11228	4350
BET1L	0	-1	11229	4349
KAZALD1	0	0	11230	36
RAB1B	0	0	11231	36
EFCAB2	0	0	11232	36
MYLK3	0	-1	11233	4352
CARD19	0	0	11234	36
WDR83	0	0	11235	35
PRXL2A	0	-1	11236	4353
LBH	0	-1	11237	4353
CABLES2	0	-1	11238	4350
TXNDC5	0	0	11239	37
PLXNA4	0	-1	11240	4351
TSPAN14	0	0	11241	38
ZNF830	0	0	11242	38
SF3B5	0	-4	11243	8631
SLC25A31	0	0	11244	38
SHCBP1L	0	0	11245	38
CLPB	0	-4	11246	8633
ZNF93	0	0	11247	38
ACTL8	0	-2	11248	6657
CABLES1	0	0	11249	37
UNC93B1	0	-1	11250	4358
CLEC1B	0	0	11251	37
NUF2	0	0	11252	37
DEPDC7	0	-2	11253	6661
CAB39L	0	0	11254	37
NEK9	0	-1	11255	4360
DDX59	0	0	11256	38
SCAND1	0	0	11257	37
ANP32E	0	-1	11258	4360
ACSBG2	0	0	11259	38
YIPF4	0	0	11260	38
SLFN11	0	-1	11261	4359
DNAH7	0	-1	11262	4356
MOSPD1	0	0	11263	39
DRC3	0	0	11264	39
ABHD11	0	0	11265	39
DEFB126	0	-2	11266	6671
AIF1L	0	0	11267	39
FAM214A	0	0	11268	36
ANKRD13C	0	0	11269	36
PLEKHF2	0	0	11270	33
FASTKD1	0	0	11271	33
SPTBN4	0	-1	11272	4363
PCDHB16	0	0	11273	33
TNFAIP8L2	0	0	11274	33
TUT7	0	0	11275	32
CHMP6	0	0	11276	32
RHBDF2	0	-3	11277	7912
GPR107	0	-3	11278	7911
FAT4	0	0	11279	34
SHTN1	0	0	11280	34
SEMA4G	0	0	11281	33
ZFP91	0	-3	11282	7914
OCEL1	0	0	11283	31
CCAR2	0	-1	11284	4372
SMC6	0	0	11285	31
ACSS3	0	-1	11286	4373
POLD4	0	-4	11287	8673
VAT1L	0	0	11288	31
GBA2	0	-1	11289	4375
ILKAP	0	-1	11290	4375
LSM2	0	0	11291	31
ZFP14	0	0	11292	31
NCOA5	0	0	11293	28
MOGAT2	0	0	11294	28
MANEA	0	-2	11295	6694
SPSB1	0	0	11296	28
GBA3	0	-1	11297	4379
CCNB1IP1	0	-2	11298	6695
MARK4	0	-2	11299	6695
TMEM53	0	0	11300	30
CENPU	0	0	11301	30
GPN3	0	0	11302	29
IL20RA	0	-2	11303	6697
FGFRL1	0	-3	11304	7934
RUFY1	0	0	11305	29
CDK5RAP3	0	-1	11306	4386
FXYD5	0	0	11307	28
CKLF	0	0	11308	28
RIOX1	0	-1	11309	4387
PTOV1	0	-1	11310	4385
SCUBE1	0	0	11311	30
CHD9	0	0	11312	30
SLC38A1	0	-2	11313	6706
MAGED4B	0	0	11314	31
PRKAG3	0	0	11315	30
CLDN22	0	0	11316	30
HSPA14	0	-1	11317	4388
RUBCNL	0	-1	11318	4388
RSL24D1	0	-1	11319	4388
ORAI2	0	0	11320	32
HSD17B14	0	-1	11321	4389
TRIM45	0	0	11322	33
P2RY13	0	0	11323	33
ALPK1	0	-1	11324	4391
DCSTAMP	0	0	11325	34
YIPF5	0	0	11326	34
EFHC2	0	0	11327	34
PPIL3	0	0	11328	31
RNF34	0	0	11329	31
ITPKC	0	0	11330	31
LMAN2L	0	0	11331	31
CLIC5	0	0	11332	31
CDHR5	0	0	11333	31
EDEM3	0	-1	11334	4400
MYO3A	0	-1	11335	4400
TTI2	0	-1	11336	4400
TEDC2	0	-1	11337	4399
GPR87	0	-2	11338	6728
IPO11	0	0	11339	35
FAM49A	0	0	11340	35
TMX1	0	0	11341	35
FLAD1	0	0	11342	35
RAB11FIP1	0	-2	11343	6732
FBXO38	0	0	11344	35
HM13	0	0	11345	33
SGPP1	0	-1	11346	4406
TMEM134	0	0	11347	33
ELL3	0	0	11348	33
CEP63	0	0	11349	33
PAAF1	0	0	11350	33
DUSP13	0	0	11351	33
WDCP	0	0	11352	32
DDX47	0	-1	11353	4412
C1orf21	0	-1	11354	4412
TUBD1	0	0	11355	34
ARMC9	0	0	11356	34
HAO2	0	0	11357	34
TRIM34	0	0	11358	32
NUSAP1	0	0	11359	32
XYLT2	0	-1	11360	4416
PRSS22	0	-1	11361	4416
RRAGC	0	-1	11362	4416
PWAR1	0	-1	11363	4416
B3GLCT	0	0	11364	36
GFRA4	0	0	11365	36
CLBA1	0	0	11366	33
PCGEM1	0	0	11367	33
C15orf32	0	-3	11368	7990
TMCO5A	0	0	11369	31
MOAP1	0	0	11370	31
RBM26	0	-1	11371	4416
C19orf33	0	0	11372	32
MMP27	0	0	11373	32
PPP1R13B-DT	0	0	11374	32
LHPP	0	-2	11375	6756
MESP2	0	-4	11376	8759
SLC39A8	0	0	11377	32
LIN7B	0	0	11378	32
PARVG	0	-1	11379	4420
TSPYL2	0	0	11380	32
XIRP2	0	-1	11381	4418
MGAT5B	0	-1	11382	4418
DOCK7	0	-2	11383	6763
TAF8	0	-3	11384	8004
DNASE2B	0	0	11385	35
MBOAT2	0	0	11386	35
ZC4H2	0	0	11387	34
NCAPG	0	0	11388	34
ABCG4	0	0	11389	34
PRDM12	0	-2	11390	6768
SGSM1	0	-1	11391	4426
TUBGCP6	0	0	11392	35
SENP2	0	0	11393	35
MMS19	0	0	11394	34
CACTIN	0	-4	11395	8776
PRR35	0	0	11396	35
IRF2BPL	0	0	11397	35
RBSN	0	0	11398	35
NKD2	0	-1	11399	4433
RNF114	0	0	11400	35
DNAAF8	0	-1	11401	4434
RGS8	0	-2	11402	6778
RHPN2	0	0	11403	36
STRIP1	0	-2	11404	6779
ZNF439	0	-1	11405	4437
KMT2E	0	0	11406	36
EAF1	0	0	11407	36
TFB2M	0	0	11408	36
LRSAM1	0	-1	11409	4440
EMID1	0	0	11410	34
SLFN13	0	0	11411	34
HELZ2	0	0	11412	34
KIAA1755	0	0	11413	34
DCLK3	0	0	11414	34
MICALL1	0	0	11415	34
AFAP1	0	0	11416	33
TMEM18	0	-1	11417	4445
DUSP15	0	0	11418	30
HPS4	0	0	11419	30
LMLN	0	0	11420	30
TMEM150A	0	0	11421	29
DPEP3	0	-1	11422	4447
BPIFA3	0	0	11423	29
PJA1	0	-2	11424	6792
C17orf50	0	0	11425	25
RBM25	0	0	11426	24
DNAJC1	0	0	11427	23
IL1F10	0	-1	11428	4449
GPR61	0	-1	11429	4449
NFKBID	0	0	11430	25
ZGPAT	0	0	11431	24
TMTC4	0	0	11432	23
MPV17L2	0	0	11433	21
TNRC18	0	-1	11434	4453
MIGA2	0	-4	11435	8815
CREBZF	0	-1	11436	4454
GPR174	0	0	11437	24
MYPN	0	0	11438	23
AIFM2	0	-3	11439	8051
BDP1	0	0	11440	24
C22orf23	0	0	11441	24
KRBA1	0	-1	11442	4458
DOK5	0	0	11443	25
PPP2R2D	0	-2	11444	6809
MFSD9	0	0	11445	26
